epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
72,0.043935,0.043281,0.002181,0.359419,0.5811,0.9323,0.6293,0.8704,8.07830737662829e-05
73,0.042255,0.040934,0.004404,0.344517,0.5905,0.9109,0.6462,0.8889,8.009075115760243e-05
74,0.03469,0.032937,0.005845,0.369212,0.5891,0.9025,0.6527,0.8519,7.938926261462366e-05
75,0.043446,0.038551,0.016314,0.355437,0.5632,0.917,0.6414,0.8889,7.86788218175523e-05
76,0.036086,0.035165,0.00307,0.301304,0.5228,0.8637,0.6819,0.9074,7.795964517353735e-05
77,0.030332,0.029783,0.00183,0.328757,0.5329,0.8899,0.6623,0.9074,7.723195175075136e-05
78,0.03479,0.033579,0.004035,0.310248,0.5262,0.8476,0.6937,0.8889,7.649596321166024e-05
79,0.0371,0.036421,0.002263,0.310982,0.5272,0.8627,0.6826,0.9074,7.575190374550272e-05
80,0.032815,0.032377,0.001457,0.303198,0.512,0.8162,0.7159,0.9259,7.500000000000001e-05
81,0.034862,0.032384,0.008261,0.328662,0.5582,0.8721,0.6757,0.9074,7.424048101231686e-05
82,0.03173,0.025833,0.019654,0.324077,0.4962,0.7941,0.7311,0.8704,7.347357813929454e-05
83,0.03873,0.034306,0.014746,0.344002,0.5618,0.894,0.6592,0.8889,7.269952498697734e-05
84,0.031341,0.025942,0.017994,0.365684,0.5655,0.8727,0.6753,0.8519,7.191855733945387e-05
85,0.029156,0.028128,0.003425,0.371714,0.5809,0.9092,0.6475,0.8704,7.113091308703498e-05
86,0.061311,0.056062,0.017497,0.327997,0.5972,0.9157,0.6424,0.9259,7.033683215379002e-05
87,0.029038,0.028449,0.001963,0.32367,0.5239,0.8355,0.7023,0.9074,6.953655642446368e-05
88,0.031051,0.030658,0.001309,0.328454,0.574,0.8879,0.6638,0.9074,6.873032967079561e-05
89,0.025863,0.025469,0.001311,0.324868,0.5248,0.8287,0.7071,0.9074,6.7918397477265e-05
90,0.027724,0.027125,0.001996,0.33274,0.5797,0.8931,0.6599,0.9074,6.710100716628344e-05
91,0.0342,0.033758,0.001475,0.285662,0.5016,0.7931,0.7318,0.9259,6.627840772285784e-05
92,0.026975,0.026254,0.002401,0.30233,0.5317,0.805,0.7237,0.9259,6.545084971874738e-05
93,0.032837,0.032209,0.002091,0.333787,0.5659,0.8791,0.6704,0.9074,6.461858523613684e-05
94,0.027119,0.02688,0.000795,0.300588,0.5132,0.7897,0.734,0.9259,6.378186779084995e-05
95,0.022878,0.022659,0.000731,0.306332,0.5223,0.8399,0.6992,0.9259,6.294095225512603e-05
96,0.023902,0.023671,0.000768,0.307878,0.4903,0.8261,0.709,0.9074,6.209609477998338e-05
97,0.023527,0.023302,0.00075,0.340569,0.5482,0.8684,0.6784,0.9074,6.124755271719325e-05
98,0.02578,0.02556,0.000733,0.323386,0.5274,0.8544,0.6887,0.9259,6.0395584540887963e-05
99,0.020308,0.020115,0.000645,0.308878,0.4911,0.822,0.7118,0.9074,5.9540449768827246e-05
100,0.023587,0.023346,0.000802,0.308302,0.4853,0.8449,0.6956,0.9259,5.868240888334653e-05
101,0.022762,0.022378,0.001283,0.326876,0.5469,0.8729,0.6751,0.9259,5.782172325201155e-05
102,0.027506,0.0273,0.000687,0.29862,0.4848,0.8,0.7271,0.9259,5.695865504800327e-05
103,0.024131,0.023913,0.000726,0.292317,0.4865,0.7738,0.7447,0.9259,5.6093467170257374e-05
104,0.022403,0.021978,0.001414,0.296826,0.4722,0.7463,0.7625,0.9074,5.522642316338268e-05
105,0.025597,0.025396,0.00067,0.289702,0.4713,0.7898,0.734,0.9259,5.435778713738292e-05
106,0.024763,0.024242,0.001735,0.336051,0.5037,0.8338,0.7035,0.9074,5.348782368720626e-05
107,0.021937,0.021782,0.000515,0.315753,0.4724,0.7988,0.7279,0.8889,5.26167978121472e-05
108,0.028633,0.026806,0.00609,0.362222,0.541,0.8547,0.6885,0.9074,5.174497483512506e-05
109,0.032231,0.030352,0.006264,0.355628,0.5246,0.8515,0.6908,0.9074,5.0872620321864185e-05
110,0.023436,0.022077,0.00453,0.355778,0.5216,0.8584,0.6858,0.9074,5e-05
111,0.023639,0.023042,0.001989,0.354293,0.507,0.8518,0.6906,0.9074,4.912737967813583e-05
112,0.025038,0.024874,0.000545,0.352087,0.5237,0.8462,0.6946,0.9074,4.825502516487497e-05
113,0.020552,0.020338,0.000713,0.368517,0.5619,0.895,0.6584,0.9074,4.738320218785281e-05
114,0.023737,0.023034,0.002343,0.344348,0.4967,0.8182,0.7145,0.9074,4.6512176312793736e-05
115,0.025838,0.025444,0.001313,0.357101,0.5218,0.8542,0.6888,0.9074,4.564221286261709e-05
116,0.022026,0.021881,0.000482,0.362421,0.5247,0.865,0.6809,0.9074,4.477357683661734e-05
117,0.029672,0.025107,0.015217,0.358695,0.5364,0.8617,0.6834,0.9074,4.390653282974264e-05
118,0.01999,0.019854,0.000453,0.323674,0.4912,0.7977,0.7286,0.9074,4.3041344951996746e-05
119,0.015513,0.015384,0.000433,0.343735,0.5243,0.862,0.6831,0.9074,4.2178276747988446e-05
120,0.023747,0.023608,0.000464,0.35769,0.5322,0.8654,0.6807,0.9074,4.131759111665349e-05
121,0.03234,0.029903,0.008126,0.352421,0.5244,0.8528,0.6899,0.9074,4.045955023117276e-05
122,0.022608,0.022387,0.000734,0.352054,0.5138,0.8484,0.6931,0.8704,3.960441545911204e-05
123,0.022487,0.022121,0.001218,0.434956,0.5697,0.9155,0.6426,0.8519,3.875244728280676e-05
124,0.020707,0.020562,0.000483,0.387185,0.5493,0.8895,0.6626,0.8889,3.790390522001662e-05
125,0.02457,0.023894,0.002255,0.34405,0.5145,0.8218,0.712,0.9074,3.705904774487396e-05
126,0.018441,0.01829,0.000503,0.35766,0.5294,0.8543,0.6888,0.8889,3.6218132209150045e-05
127,0.018925,0.018789,0.000455,0.350061,0.5125,0.8418,0.6978,0.9074,3.5381414763863166e-05
128,0.019781,0.019551,0.000765,0.330581,0.488,0.8043,0.7242,0.9259,3.4549150281252636e-05
129,0.021223,0.020936,0.000958,0.391656,0.5402,0.8746,0.6738,0.9074,3.372159227714218e-05
130,0.020667,0.020433,0.00078,0.309704,0.4803,0.8097,0.7204,0.9074,3.289899283371657e-05
131,0.016589,0.01649,0.000331,0.303915,0.4836,0.8154,0.7165,0.9259,3.2081602522734986e-05
132,0.020582,0.020448,0.000446,0.30867,0.5063,0.8327,0.7043,0.9259,3.12696703292044e-05
133,0.022347,0.022191,0.000522,0.30469,0.4918,0.8189,0.7141,0.9074,3.046344357553632e-05
134,0.019462,0.01937,0.000308,0.299138,0.4883,0.8065,0.7226,0.9259,2.9663167846209998e-05
135,0.022704,0.022523,0.000601,0.310215,0.4877,0.8077,0.7218,0.9074,2.886908691296504e-05
