epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
1,0.83643,0.628496,0.693112,0.859611,1.5432,1.9775,-0.6677,0.7963,5.208333333333334e-06
2,0.762816,0.554959,0.692859,0.732496,1.2823,1.6639,-0.1806,0.7963,1.0208333333333334e-05
3,0.664939,0.457278,0.692204,0.602588,1.0053,1.3442,0.2295,0.7963,1.5208333333333333e-05
4,0.558453,0.351221,0.690774,0.473076,0.7463,1.0322,0.5457,0.7963,2.0208333333333334e-05
5,0.467857,0.261465,0.687973,0.409743,0.6035,0.9296,0.6315,0.7963,2.5208333333333334e-05
6,0.41114,0.20635,0.682635,0.42603,0.6348,0.988,0.5838,0.7963,3.0208333333333334e-05
7,0.361037,0.159779,0.67086,0.409185,0.6216,0.9573,0.6092,0.7963,3.520833333333334e-05
8,0.340019,0.145075,0.649812,0.436695,0.6997,1.0458,0.5336,0.7963,4.020833333333334e-05
9,0.333295,0.148224,0.616904,0.433989,0.7066,1.0724,0.5096,0.8148,4.520833333333334e-05
10,0.331285,0.158862,0.574742,0.412794,0.6894,1.0681,0.5135,0.8333,5.020833333333333e-05
11,0.311049,0.157393,0.512186,0.417607,0.7461,1.156,0.4301,0.8148,5.520833333333334e-05
12,0.277147,0.138255,0.462973,0.39372,0.673,1.0927,0.4909,0.8148,6.020833333333333e-05
13,0.236047,0.116477,0.398568,0.438513,0.8296,1.1905,0.3956,0.8519,6.520833333333334e-05
14,0.237938,0.127912,0.366756,0.345948,0.6241,1.0538,0.5264,0.8704,7.020833333333334e-05
15,0.203699,0.114575,0.29708,0.46972,0.8361,1.2207,0.3646,0.7593,7.520833333333334e-05
16,0.236099,0.144214,0.306284,0.373759,0.6871,1.1145,0.4703,0.8333,8.020833333333334e-05
17,0.194693,0.112817,0.272919,0.452361,0.8285,1.2305,0.3543,0.8148,8.520833333333334e-05
18,0.214812,0.137693,0.257061,0.322765,0.6181,1.0296,0.5479,0.8704,9.020833333333334e-05
19,0.169454,0.108514,0.203131,0.433728,0.7756,1.1819,0.4043,0.8333,9.520833333333333e-05
20,0.15847,0.103597,0.182909,0.406418,0.7595,1.1478,0.4382,0.8519,0.0001
21,0.139269,0.095451,0.146058,0.407274,0.7427,1.129,0.4564,0.8519,9.999238475781957e-05
22,0.137923,0.090449,0.158245,0.406241,0.7588,1.1298,0.4556,0.8333,9.99695413509548e-05
23,0.156913,0.10973,0.157275,0.380558,0.694,1.0631,0.518,0.8704,9.99314767377287e-05
24,0.173281,0.120297,0.176615,0.369151,0.6534,1.0727,0.5093,0.8333,9.987820251299122e-05
25,0.123805,0.087792,0.120044,0.405828,0.7348,1.1152,0.4696,0.8519,9.980973490458728e-05
26,0.145539,0.102274,0.144217,0.355138,0.6234,1.0257,0.5514,0.8519,9.972609476841367e-05
27,0.12415,0.094497,0.098846,0.437412,0.7423,1.1149,0.47,0.8333,9.962730758206611e-05
28,0.124369,0.095678,0.095637,0.35496,0.6186,1.0154,0.5603,0.8519,9.951340343707852e-05
29,0.118181,0.085424,0.10919,0.424716,0.6967,1.0905,0.4928,0.8519,9.938441702975689e-05
30,0.130471,0.096516,0.113183,0.359514,0.6155,0.9917,0.5806,0.8519,9.924038765061042e-05
31,0.11703,0.084736,0.107647,0.396536,0.6469,1.0381,0.5404,0.8333,9.908135917238321e-05
32,0.096419,0.070401,0.086728,0.379007,0.6477,1.0474,0.5322,0.8704,9.890738003669029e-05
33,0.116744,0.085765,0.103263,0.436467,0.7051,1.0851,0.4979,0.8519,9.871850323926177e-05
34,0.11524,0.08546,0.099266,0.39931,0.6249,1.0193,0.5569,0.8333,9.851478631379982e-05
35,0.092448,0.076532,0.05305,0.412669,0.6964,1.0526,0.5275,0.8519,9.829629131445342e-05
