epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
1,0.905491,0.697551,0.693131,1.05891,1.901,2.4408,-1.5406,0.7963,2.604166666666667e-06
2,0.905032,0.697123,0.693031,1.057907,1.8996,2.439,-1.5369,0.7963,5.104166666666667e-06
3,0.903817,0.695974,0.69281,1.055599,1.8963,2.4348,-1.5281,0.7963,7.6041666666666666e-06
4,0.901397,0.693642,0.692517,1.050737,1.8893,2.4258,-1.5094,0.7963,1.0104166666666667e-05
5,0.896878,0.68928,0.691992,1.042946,1.8778,2.411,-1.4789,0.7963,1.2604166666666667e-05
6,0.89085,0.683344,0.691686,1.032289,1.8617,2.3904,-1.4367,0.7963,1.5104166666666667e-05
7,0.882389,0.675065,0.691082,1.017568,1.839,2.3614,-1.3779,0.7963,1.760416666666667e-05
8,0.870839,0.663729,0.690366,0.998745,1.809,2.3234,-1.302,0.7963,2.010416666666667e-05
9,0.858619,0.651762,0.689522,0.976704,1.7727,2.2784,-1.2136,0.7963,2.260416666666667e-05
10,0.847019,0.640445,0.688581,0.95381,1.7333,2.2302,-1.1211,0.7963,2.5104166666666666e-05
11,0.832818,0.626947,0.686236,0.929928,1.6881,2.1816,-1.0297,0.7963,2.760416666666667e-05
12,0.808305,0.603806,0.681663,0.892265,1.6078,2.11,-0.8986,0.7963,3.0104166666666665e-05
13,0.7747,0.572841,0.672864,0.849011,1.518,2.019,-0.7383,0.8333,3.260416666666667e-05
14,0.743055,0.545085,0.659897,0.796659,1.4227,1.9139,-0.5621,0.8519,3.510416666666667e-05
15,0.692406,0.500897,0.638363,0.742775,1.3278,1.8017,-0.3843,0.8148,3.760416666666667e-05
16,0.638727,0.45496,0.612556,0.680114,1.2245,1.6745,-0.1958,0.8519,4.010416666666667e-05
17,0.585211,0.411366,0.579486,0.697274,1.2585,1.6853,-0.2112,0.8148,4.260416666666667e-05
18,0.526157,0.363178,0.543262,0.581808,1.0586,1.4989,0.0419,0.8333,4.510416666666667e-05
19,0.484473,0.331008,0.511551,0.527922,0.9845,1.3673,0.2028,0.8519,4.760416666666667e-05
20,0.428766,0.285499,0.47756,0.502683,0.9297,1.3362,0.2386,0.8333,5e-05
21,0.388699,0.254703,0.446653,0.47988,0.8885,1.2894,0.291,0.8519,4.9996192378909786e-05
22,0.370195,0.244945,0.4175,0.481551,0.8837,1.2866,0.2941,0.7963,4.99847706754774e-05
23,0.36077,0.239587,0.403942,0.480137,0.8839,1.2796,0.3018,0.8333,4.996573836886435e-05
24,0.311556,0.202182,0.364578,0.400558,0.7631,1.1695,0.4167,0.8519,4.993910125649561e-05
25,0.291456,0.185515,0.353134,0.436492,0.7935,1.2171,0.3683,0.7963,4.990486745229364e-05
26,0.247389,0.151999,0.317967,0.425476,0.7852,1.2165,0.369,0.8519,4.9863047384206835e-05
27,0.274747,0.181276,0.311569,0.381469,0.7108,1.193,0.393,0.8519,4.9813653791033057e-05
28,0.237269,0.147135,0.300446,0.369788,0.6993,1.1835,0.4027,0.8519,4.975670171853926e-05
29,0.237223,0.15344,0.279277,0.354013,0.6847,1.1216,0.4636,0.8704,4.9692208514878444e-05
30,0.229006,0.148425,0.268603,0.470554,0.8805,1.2931,0.287,0.8148,4.962019382530521e-05
31,0.23216,0.163766,0.227981,0.413602,0.7909,1.2306,0.3542,0.8333,4.9540679586191605e-05
32,0.209332,0.139569,0.232542,0.360938,0.7065,1.1443,0.4416,0.8519,4.9453690018345144e-05
33,0.21111,0.145198,0.219709,0.367917,0.7179,1.1391,0.4466,0.8519,4.9359251619630886e-05
34,0.190365,0.128319,0.206821,0.333557,0.6572,1.0959,0.4878,0.8519,4.925739315689991e-05
35,0.173457,0.122839,0.168726,0.319037,0.6495,1.0832,0.4996,0.8704,4.914814565722671e-05
36,0.180747,0.128666,0.173603,0.284916,0.5697,1.0234,0.5534,0.8704,4.9031542398457974e-05
37,0.157964,0.108613,0.164502,0.337533,0.6773,1.1346,0.4511,0.9074,4.890761889907589e-05
38,0.167888,0.106376,0.205042,0.33757,0.669,1.1308,0.4547,0.8889,4.877641290737884e-05
39,0.159537,0.115511,0.14675,0.316807,0.6234,1.0922,0.4913,0.9074,4.8637964389982926e-05
