epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
23,0.11735,0.081229,0.120401,0.324268,0.6106,1.048,0.5316,0.8889,9.99314767377287e-05
24,0.125825,0.091049,0.115919,0.357408,0.652,1.0477,0.5319,0.8889,9.987820251299122e-05
25,0.134838,0.090508,0.147766,0.370913,0.6964,1.1048,0.4795,0.8519,9.980973490458728e-05
26,0.123331,0.087531,0.119335,0.396159,0.7147,1.0935,0.49,0.8889,9.972609476841367e-05
27,0.143768,0.102386,0.137938,0.360407,0.6718,1.0823,0.5005,0.8333,9.962730758206611e-05
28,0.119588,0.091269,0.094397,0.398536,0.7306,1.1272,0.4582,0.8148,9.951340343707852e-05
29,0.133444,0.096989,0.121516,0.480184,0.7691,1.1701,0.4162,0.8148,9.938441702975689e-05
30,0.133062,0.084081,0.163271,0.423831,0.7204,1.1566,0.4295,0.8333,9.924038765061042e-05
31,0.11982,0.081795,0.12675,0.364205,0.6768,1.0953,0.4884,0.8889,9.908135917238321e-05
32,0.099629,0.075613,0.080051,0.335132,0.5876,1.0384,0.5402,0.8704,9.890738003669029e-05
33,0.084218,0.067433,0.05595,0.370854,0.6567,1.0638,0.5174,0.8704,9.871850323926177e-05
34,0.092025,0.065939,0.086954,0.345894,0.6403,1.0721,0.5099,0.9074,9.851478631379982e-05
35,0.075353,0.064127,0.037418,0.356042,0.6428,1.0634,0.5178,0.8519,9.829629131445342e-05
36,0.081142,0.063657,0.058282,0.363849,0.6629,1.0683,0.5133,0.8704,9.806308479691595e-05
37,0.079366,0.064581,0.049281,0.435599,0.7355,1.155,0.4311,0.8519,9.781523779815179e-05
38,0.081715,0.063823,0.059642,0.371401,0.6624,1.0779,0.5045,0.8704,9.755282581475769e-05
39,0.078809,0.060623,0.060618,0.355906,0.6473,1.0683,0.5133,0.8704,9.727592877996585e-05
40,0.070936,0.063977,0.023196,0.350866,0.6211,1.0513,0.5287,0.8889,9.698463103929542e-05
41,0.084559,0.06943,0.050431,0.368998,0.66,1.0745,0.5076,0.8889,9.667902132486009e-05
42,0.105907,0.07723,0.095589,0.437011,0.7147,1.1128,0.472,0.8148,9.635919272833938e-05
43,0.06394,0.049411,0.048429,0.409612,0.7015,1.1014,0.4827,0.8333,9.602524267262203e-05
44,0.063723,0.053045,0.035593,0.360522,0.6508,1.0481,0.5316,0.8889,9.567727288213005e-05
45,0.075574,0.064947,0.035423,0.436558,0.6986,1.1078,0.4767,0.8148,9.53153893518325e-05
46,0.068045,0.061925,0.020399,0.369845,0.6259,1.0258,0.5513,0.8519,9.493970231495835e-05
47,0.049185,0.040566,0.02873,0.354809,0.6497,1.045,0.5343,0.8519,9.45503262094184e-05
48,0.049884,0.046475,0.011364,0.343474,0.5784,0.9751,0.5946,0.8704,9.414737964294636e-05
49,0.044783,0.041579,0.010681,0.334326,0.5986,1.002,0.5718,0.8889,9.373098535696979e-05
50,0.049732,0.043676,0.020184,0.385283,0.6368,1.0567,0.5239,0.8519,9.330127018922194e-05
51,0.0631,0.0522,0.036335,0.444264,0.6843,1.1391,0.4467,0.8148,9.285836503510562e-05
52,0.070062,0.059491,0.035236,0.393215,0.6104,1.0238,0.553,0.8148,9.24024048078213e-05
53,0.059155,0.054627,0.015093,0.371052,0.6165,1.0412,0.5377,0.8519,9.193352839727121e-05
54,0.05202,0.047566,0.014847,0.378657,0.5796,1.0183,0.5578,0.8519,9.145187862775209e-05
55,0.084112,0.056984,0.090427,0.4398,0.6435,1.0458,0.5336,0.8333,9.09576022144496e-05
56,0.063137,0.053272,0.032884,0.453135,0.6662,1.0716,0.5103,0.8148,9.045084971874738e-05
57,0.061304,0.053785,0.025063,0.384321,0.6569,1.0512,0.5288,0.8148,8.993177550236464e-05
58,0.061681,0.04891,0.042571,0.381079,0.6271,1.0422,0.5368,0.8333,8.940053768033609e-05
59,0.055021,0.04748,0.025138,0.376512,0.6448,1.0317,0.546,0.8519,8.885729807284856e-05
60,0.054964,0.050075,0.016297,0.400693,0.6637,1.0556,0.5248,0.8519,8.83022221559489e-05
61,0.049398,0.041769,0.025431,0.433163,0.6645,1.0677,0.5139,0.8333,8.773547901113862e-05
62,0.046916,0.045247,0.005564,0.416015,0.6661,1.0567,0.5238,0.8519,8.715724127386972e-05
63,0.050465,0.04834,0.007084,0.375641,0.6098,0.9955,0.5774,0.8519,8.656768508095853e-05
64,0.047262,0.04516,0.007007,0.399756,0.6404,1.026,0.5511,0.8519,8.596699001693255e-05
65,0.04228,0.039156,0.010412,0.462272,0.6759,1.0739,0.5082,0.8148,8.535533905932738e-05
66,0.043682,0.038417,0.017551,0.462004,0.6895,1.0706,0.5112,0.8148,8.473291852294987e-05
67,0.045483,0.037986,0.024991,0.58238,0.7166,1.108,0.4764,0.7222,8.409991800312493e-05
68,0.067381,0.057522,0.032865,0.496479,0.702,1.119,0.466,0.8148,8.345653031794292e-05
69,0.049693,0.044158,0.01845,0.381212,0.6474,1.0478,0.5319,0.8889,8.280295144952536e-05
70,0.055924,0.052491,0.011442,0.371305,0.658,1.0319,0.5459,0.8704,8.213938048432697e-05
71,0.043551,0.04283,0.002403,0.340226,0.5845,0.9838,0.5873,0.8889,8.146601955249188e-05
72,0.037114,0.034399,0.009052,0.398424,0.6279,1.0164,0.5595,0.8519,8.07830737662829e-05
73,0.04531,0.044271,0.003463,0.381668,0.6161,0.9885,0.5833,0.8704,8.009075115760243e-05
74,0.034767,0.034202,0.001882,0.357898,0.5599,0.9712,0.5977,0.8704,7.938926261462366e-05
75,0.034474,0.032599,0.00625,0.33021,0.5381,0.9449,0.6193,0.8519,7.86788218175523e-05
76,0.050379,0.043103,0.024253,0.353785,0.5907,0.9639,0.6038,0.8704,7.795964517353735e-05
77,0.034797,0.033992,0.002681,0.416302,0.6189,0.994,0.5787,0.8704,7.723195175075136e-05
78,0.034735,0.034333,0.001341,0.320664,0.5095,0.8693,0.6778,0.8889,7.649596321166024e-05
79,0.027882,0.027399,0.001608,0.355101,0.5614,0.9198,0.6392,0.8889,7.575190374550272e-05
80,0.029288,0.028106,0.003941,0.35916,0.5475,0.9389,0.624,0.8889,7.500000000000001e-05
81,0.03116,0.030067,0.003643,0.402636,0.6378,1.0104,0.5647,0.8148,7.424048101231686e-05
82,0.022552,0.022131,0.001402,0.332483,0.5863,0.9516,0.6138,0.8519,7.347357813929454e-05
83,0.030485,0.029602,0.002945,0.305374,0.5428,0.9138,0.6439,0.9259,7.269952498697734e-05
84,0.031692,0.028653,0.010133,0.318203,0.533,0.9261,0.6343,0.8889,7.191855733945387e-05
85,0.043307,0.036011,0.024318,0.380241,0.575,0.9554,0.6108,0.8148,7.113091308703498e-05
86,0.028805,0.026053,0.009176,0.348824,0.5663,0.9273,0.6333,0.8704,7.033683215379002e-05
87,0.047893,0.035145,0.042492,0.447377,0.6191,0.9971,0.5761,0.8333,6.953655642446368e-05
88,0.032335,0.02948,0.009518,0.417213,0.6164,0.993,0.5795,0.8148,6.873032967079561e-05
89,0.031613,0.029207,0.00802,0.36843,0.5933,0.968,0.6004,0.8333,6.7918397477265e-05
90,0.028293,0.02804,0.000844,0.31969,0.565,0.9417,0.6218,0.8889,6.710100716628344e-05
91,0.034341,0.031418,0.009744,0.336605,0.5781,0.9501,0.6151,0.8704,6.627840772285784e-05
92,0.032769,0.030691,0.006927,0.363685,0.5331,0.8981,0.6561,0.8704,6.545084971874738e-05
93,0.029668,0.026926,0.00914,0.316801,0.5028,0.8409,0.6985,0.9074,6.461858523613684e-05
94,0.028444,0.028036,0.001361,0.341901,0.5286,0.9008,0.6539,0.8889,6.378186779084995e-05
95,0.024924,0.024636,0.000958,0.345958,0.5329,0.8826,0.6678,0.8704,6.294095225512603e-05
96,0.03001,0.028317,0.005643,0.349608,0.5294,0.884,0.6667,0.8704,6.209609477998338e-05
97,0.041671,0.039925,0.005819,0.35003,0.5186,0.8821,0.6682,0.8704,6.124755271719325e-05
98,0.021499,0.01962,0.006262,0.341088,0.5262,0.8588,0.6855,0.8704,6.0395584540887963e-05
99,0.026758,0.026443,0.001049,0.347805,0.5113,0.8466,0.6944,0.8519,5.9540449768827246e-05
100,0.033022,0.031014,0.006691,0.335354,0.4946,0.8507,0.6914,0.8889,5.868240888334653e-05
101,0.022532,0.022178,0.001181,0.381677,0.5372,0.8971,0.6568,0.8519,5.782172325201155e-05
102,0.031176,0.027007,0.013894,0.350213,0.518,0.8716,0.6761,0.8704,5.695865504800327e-05
103,0.026602,0.025919,0.002278,0.353991,0.5264,0.8865,0.6649,0.8519,5.6093467170257374e-05
104,0.033002,0.03176,0.00414,0.364492,0.569,0.902,0.653,0.8519,5.522642316338268e-05
105,0.020842,0.020643,0.000664,0.400916,0.5581,0.9122,0.6452,0.8333,5.435778713738292e-05
106,0.024762,0.024345,0.00139,0.404714,0.5678,0.9229,0.6367,0.8148,5.348782368720626e-05
107,0.029446,0.02855,0.002989,0.394954,0.543,0.8817,0.6685,0.8704,5.26167978121472e-05
108,0.0325,0.030064,0.008119,0.363153,0.5576,0.9094,0.6473,0.8704,5.174497483512506e-05
109,0.032581,0.024434,0.027154,0.365025,0.5371,0.9007,0.654,0.8333,5.0872620321864185e-05
110,0.019201,0.01882,0.001268,0.365203,0.531,0.8855,0.6657,0.8519,5e-05
111,0.021425,0.020956,0.001564,0.370658,0.5631,0.8763,0.6725,0.8704,4.912737967813583e-05
112,0.023349,0.023131,0.000725,0.393381,0.5557,0.8909,0.6615,0.8704,4.825502516487497e-05
113,0.026631,0.026357,0.000913,0.370159,0.5717,0.8768,0.6722,0.8704,4.738320218785281e-05
114,0.022742,0.022572,0.000567,0.338448,0.5194,0.8488,0.6928,0.8519,4.6512176312793736e-05
115,0.026348,0.023629,0.009064,0.355174,0.5488,0.8727,0.6752,0.8519,4.564221286261709e-05
116,0.022937,0.022604,0.001109,0.343547,0.5197,0.8459,0.6948,0.8519,4.477357683661734e-05
117,0.023075,0.022773,0.001004,0.348473,0.5102,0.8362,0.7018,0.8519,4.390653282974264e-05
118,0.019208,0.018752,0.001522,0.38047,0.5347,0.8669,0.6795,0.8519,4.3041344951996746e-05
119,0.025845,0.02566,0.000616,0.332465,0.5096,0.8379,0.7006,0.8519,4.2178276747988446e-05
120,0.022615,0.022457,0.000528,0.358375,0.5408,0.8766,0.6723,0.8519,4.131759111665349e-05
121,0.020189,0.020031,0.000528,0.316085,0.511,0.8214,0.7123,0.8333,4.045955023117276e-05
122,0.017802,0.017073,0.002428,0.330987,0.5034,0.8311,0.7055,0.8704,3.960441545911204e-05
123,0.024539,0.022976,0.005212,0.365289,0.5317,0.8763,0.6725,0.8519,3.875244728280676e-05
124,0.024516,0.024259,0.000859,0.33263,0.5006,0.817,0.7154,0.8519,3.790390522001662e-05
125,0.022293,0.022098,0.000649,0.334962,0.5372,0.8442,0.6961,0.8704,3.705904774487396e-05
126,0.019176,0.019002,0.00058,0.317195,0.463,0.7934,0.7315,0.8704,3.6218132209150045e-05
127,0.017819,0.017593,0.000755,0.331812,0.4775,0.8166,0.7157,0.8704,3.5381414763863166e-05
128,0.018211,0.01802,0.000637,0.323376,0.4824,0.8059,0.723,0.8704,3.4549150281252636e-05
129,0.018441,0.018293,0.000496,0.290846,0.4468,0.7782,0.7417,0.8889,3.372159227714218e-05
130,0.018457,0.018297,0.000533,0.283728,0.4542,0.7782,0.7417,0.8889,3.289899283371657e-05
131,0.016359,0.016223,0.000453,0.304967,0.4667,0.7933,0.7317,0.8889,3.2081602522734986e-05
132,0.018316,0.018189,0.000423,0.31764,0.4602,0.8045,0.724,0.8889,3.12696703292044e-05
133,0.01897,0.018371,0.001995,0.306498,0.4777,0.803,0.725,0.8889,3.046344357553632e-05
134,0.017594,0.017176,0.001391,0.306079,0.4678,0.7938,0.7313,0.8889,2.9663167846209998e-05
135,0.016463,0.016087,0.001255,0.331994,0.4997,0.8202,0.7131,0.8889,2.886908691296504e-05
136,0.016172,0.015982,0.000633,0.310685,0.4758,0.7883,0.735,0.8889,2.8081442660546125e-05
137,0.017802,0.01755,0.00084,0.295389,0.4814,0.793,0.7318,0.8704,2.7300475013022663e-05
138,0.020409,0.019942,0.001555,0.355104,0.5029,0.8378,0.7006,0.8519,2.6526421860705473e-05
139,0.01787,0.017693,0.000588,0.329795,0.488,0.8132,0.718,0.8704,2.575951898768315e-05
140,0.017879,0.017549,0.001099,0.325659,0.4968,0.8112,0.7194,0.8704,2.500000000000001e-05
141,0.017003,0.016877,0.000418,0.316764,0.5029,0.8367,0.7014,0.8889,2.4248096254497288e-05
142,0.017026,0.016878,0.00049,0.334313,0.5304,0.8453,0.6953,0.8889,2.350403678833976e-05
143,0.017859,0.017731,0.000427,0.316089,0.5241,0.8512,0.691,0.8889,2.2768048249248648e-05
144,0.01855,0.018387,0.000543,0.319824,0.503,0.8206,0.7128,0.8889,2.2040354826462668e-05
145,0.016632,0.016519,0.000377,0.309304,0.4804,0.8037,0.7245,0.8889,2.132117818244771e-05
146,0.027089,0.026404,0.002282,0.334431,0.5022,0.823,0.7111,0.8704,2.061073738537635e-05
147,0.018929,0.018804,0.000416,0.291218,0.4605,0.7882,0.7351,0.8704,1.9909248842397584e-05
148,0.019709,0.018299,0.004703,0.322974,0.4811,0.814,0.7174,0.8704,1.9216926233717085e-05
149,0.017137,0.017032,0.000349,0.307961,0.4712,0.7981,0.7284,0.8889,1.8533980447508137e-05
150,0.016576,0.01647,0.000354,0.317508,0.4839,0.8111,0.7195,0.9074,1.7860619515673033e-05
151,0.01748,0.017337,0.000476,0.32066,0.4863,0.8117,0.7191,0.8889,1.7197048550474643e-05
152,0.01626,0.016121,0.000462,0.317945,0.4776,0.8089,0.7209,0.8704,1.6543469682057106e-05
153,0.014046,0.013823,0.000743,0.297945,0.4778,0.8116,0.7191,0.9074,1.5900081996875083e-05
154,0.017237,0.017119,0.000393,0.307035,0.4944,0.8237,0.7107,0.8889,1.526708147705013e-05
155,0.016043,0.015933,0.000366,0.303442,0.483,0.8195,0.7136,0.8889,1.4644660940672627e-05
156,0.013491,0.013397,0.000313,0.29817,0.4518,0.7942,0.731,0.9074,1.4033009983067452e-05
157,0.017949,0.017848,0.000337,0.306014,0.477,0.8067,0.7225,0.8889,1.3432314919041478e-05
158,0.019282,0.019191,0.000302,0.306555,0.475,0.8124,0.7186,0.8889,1.2842758726130283e-05
159,0.017312,0.017222,0.000303,0.311488,0.4809,0.8079,0.7217,0.8889,1.22645209888614e-05
