epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
1,0.905165,0.697229,0.693122,1.057588,1.899,2.4382,-1.5352,0.7963,5.208333333333334e-06
2,0.902084,0.6942,0.692946,1.04953,1.8869,2.4226,-1.5028,0.7963,1.0208333333333334e-05
3,0.89231,0.684531,0.692595,1.027396,1.8529,2.3789,-1.4133,0.7963,1.5208333333333333e-05
4,0.869794,0.662238,0.691854,0.981052,1.7774,2.2835,-1.2237,0.7963,2.0208333333333334e-05
5,0.834353,0.627247,0.690352,0.910584,1.648,2.1292,-0.9334,0.7963,2.5208333333333334e-05
6,0.786739,0.581181,0.685192,0.818767,1.4618,1.927,-0.5835,0.9074,3.0208333333333334e-05
7,0.698699,0.498259,0.668132,0.773242,1.3637,1.7825,-0.3549,0.7963,3.520833333333334e-05
8,0.570968,0.380985,0.633277,0.540015,0.9324,1.303,0.276,0.8704,4.020833333333334e-05
9,0.403875,0.231407,0.574894,0.50552,0.8545,1.2104,0.3752,0.6481,4.520833333333334e-05
10,0.331901,0.172746,0.530515,0.421246,0.7112,1.1161,0.4688,0.7963,5.020833333333333e-05
11,0.323094,0.180434,0.475532,0.340381,0.5678,0.9986,0.5747,0.8333,5.520833333333334e-05
12,0.248032,0.119547,0.428283,0.404801,0.6886,1.1056,0.4788,0.7778,6.020833333333333e-05
13,0.203664,0.100454,0.344034,0.351189,0.6369,1.0124,0.5629,0.8148,6.520833333333334e-05
14,0.218218,0.118369,0.332829,0.408838,0.7348,1.1336,0.452,0.8148,7.020833333333334e-05
15,0.181652,0.096613,0.283461,0.339598,0.6378,1.0549,0.5255,0.8519,7.520833333333334e-05
16,0.163536,0.090262,0.244245,0.363179,0.6464,1.0842,0.4987,0.8148,8.020833333333334e-05
17,0.148838,0.083703,0.217118,0.377985,0.6897,1.1227,0.4625,0.8333,8.520833333333334e-05
18,0.149945,0.085323,0.215407,0.362465,0.6619,1.0907,0.4927,0.8519,9.020833333333334e-05
19,0.1656,0.1068,0.196,0.345312,0.6441,1.0477,0.5319,0.8333,9.520833333333333e-05
20,0.147806,0.100539,0.157553,0.353517,0.6562,1.0754,0.5068,0.8148,0.0001
21,0.145701,0.091797,0.179678,0.421159,0.7584,1.1679,0.4184,0.8519,9.999238475781957e-05
22,0.147716,0.104602,0.143711,0.36602,0.6641,1.0883,0.495,0.8704,9.99695413509548e-05
23,0.1497,0.098902,0.169324,0.362038,0.6675,1.1084,0.4761,0.8704,9.99314767377287e-05
24,0.128009,0.083754,0.147515,0.408442,0.7499,1.1546,0.4315,0.8704,9.987820251299122e-05
25,0.151308,0.108916,0.141307,0.375757,0.7111,1.1116,0.4731,0.8519,9.980973490458728e-05
26,0.124061,0.090825,0.110786,0.384337,0.6979,1.1174,0.4675,0.8704,9.972609476841367e-05
27,0.13635,0.090107,0.154142,0.397265,0.6742,1.1031,0.4811,0.8333,9.962730758206611e-05
28,0.102836,0.070857,0.106596,0.318675,0.5533,1.0163,0.5596,0.8704,9.951340343707852e-05
29,0.106086,0.073179,0.109691,0.321274,0.5857,0.9833,0.5877,0.8704,9.938441702975689e-05
30,0.104982,0.086098,0.062949,0.354265,0.6663,1.058,0.5226,0.9259,9.924038765061042e-05
31,0.11285,0.073273,0.131925,0.354583,0.6463,1.0742,0.5079,0.8519,9.908135917238321e-05
32,0.091169,0.071472,0.065658,0.395721,0.7172,1.1294,0.4561,0.8519,9.890738003669029e-05
33,0.105663,0.080684,0.083263,0.396936,0.6253,1.0442,0.535,0.8148,9.871850323926177e-05
34,0.09596,0.071091,0.082897,0.355525,0.649,1.0676,0.514,0.8889,9.851478631379982e-05
35,0.089074,0.071494,0.0586,0.371523,0.672,1.0941,0.4895,0.8704,9.829629131445342e-05
36,0.085268,0.072788,0.0416,0.495914,0.6942,1.1294,0.456,0.7593,9.806308479691595e-05
37,0.10181,0.070412,0.10466,0.353124,0.6544,1.0478,0.5318,0.8889,9.781523779815179e-05
38,0.098296,0.078967,0.064429,0.374433,0.659,1.0601,0.5208,0.8519,9.755282581475769e-05
39,0.059325,0.053998,0.017758,0.35358,0.6271,1.0342,0.5439,0.8889,9.727592877996585e-05
