epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
60,0.042222,0.041677,0.001817,0.340594,0.5207,0.8087,0.7211,0.8889,8.83022221559489e-05
61,0.036401,0.035804,0.001991,0.350312,0.5597,0.8217,0.7121,0.8889,8.773547901113862e-05
62,0.048338,0.047565,0.002578,0.309854,0.5166,0.7471,0.762,0.9074,8.715724127386972e-05
63,0.046099,0.041543,0.015184,0.309917,0.4882,0.6951,0.7939,0.9074,8.656768508095853e-05
64,0.037348,0.036703,0.00215,0.318124,0.4602,0.7025,0.7895,0.9074,8.596699001693255e-05
65,0.037279,0.036792,0.001623,0.325039,0.4822,0.6959,0.7935,0.8889,8.535533905932738e-05
66,0.040008,0.039021,0.003287,0.367024,0.5771,0.8241,0.7104,0.8889,8.473291852294987e-05
67,0.036594,0.036198,0.001319,0.284361,0.3646,0.6276,0.832,0.8889,8.409991800312493e-05
68,0.038691,0.038236,0.001514,0.299666,0.4319,0.6589,0.8149,0.9074,8.345653031794292e-05
69,0.033591,0.032483,0.003695,0.327145,0.4713,0.7049,0.7881,0.9074,8.280295144952536e-05
70,0.046503,0.040894,0.018698,0.439439,0.5885,0.8468,0.6942,0.8333,8.213938048432697e-05
71,0.03729,0.035458,0.006104,0.38572,0.5297,0.7521,0.7588,0.8704,8.146601955249188e-05
72,0.039552,0.038535,0.003389,0.404918,0.5225,0.7978,0.7286,0.8519,8.07830737662829e-05
73,0.034141,0.03383,0.001035,0.390769,0.4704,0.7279,0.7741,0.8333,8.009075115760243e-05
74,0.030843,0.030596,0.000823,0.374993,0.5185,0.7333,0.7707,0.8519,7.938926261462366e-05
75,0.033984,0.03227,0.005714,0.410006,0.56,0.8571,0.6867,0.8704,7.86788218175523e-05
76,0.040257,0.039503,0.002512,0.382531,0.4835,0.7407,0.7661,0.8333,7.795964517353735e-05
77,0.039084,0.036886,0.007328,0.370409,0.4699,0.7214,0.778,0.8519,7.723195175075136e-05
78,0.038727,0.032153,0.021911,0.40892,0.5475,0.7944,0.7309,0.8519,7.649596321166024e-05
