epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
50,0.098352,0.080589,0.05921,0.326471,0.5924,0.8344,0.7031,0.9074,4.665063509461097e-05
51,0.094427,0.076232,0.060648,0.350621,0.6488,0.9017,0.6533,0.8704,4.642918251755281e-05
52,0.114576,0.083797,0.102595,0.292047,0.5563,0.7876,0.7354,0.9259,4.620120240391065e-05
53,0.1031,0.085425,0.058916,0.253702,0.4572,0.6798,0.8029,0.9074,4.5966764198635606e-05
54,0.107762,0.086861,0.06967,0.302407,0.5077,0.7415,0.7655,0.8333,4.572593931387604e-05
55,0.126514,0.10177,0.082481,0.378309,0.6683,0.9512,0.6142,0.9074,4.54788011072248e-05
56,0.099044,0.084361,0.048944,0.281655,0.5024,0.7539,0.7576,0.9074,4.522542485937369e-05
57,0.092843,0.078373,0.048234,0.327538,0.5511,0.7819,0.7393,0.8519,4.496588775118232e-05
58,0.081145,0.064952,0.053977,0.333069,0.6065,0.8518,0.6906,0.8704,4.4700268840168045e-05
59,0.083969,0.069505,0.048214,0.338283,0.5937,0.8394,0.6995,0.8889,4.442864903642428e-05
60,0.097128,0.078041,0.063625,0.364378,0.6514,0.8964,0.6573,0.8704,4.415111107797445e-05
61,0.076995,0.062676,0.047728,0.35836,0.6233,0.8748,0.6737,0.8704,4.386773950556931e-05
62,0.083007,0.072642,0.034551,0.36627,0.6118,0.9228,0.6369,0.8519,4.357862063693486e-05
63,0.087348,0.071509,0.052798,0.37122,0.6418,0.9337,0.6283,0.8889,4.3283842540479264e-05
64,0.079934,0.071211,0.029075,0.33103,0.5937,0.8231,0.7111,0.8889,4.2983495008466276e-05
65,0.092752,0.080085,0.042223,0.29375,0.5277,0.7606,0.7533,0.9074,4.267766952966369e-05
66,0.084268,0.075713,0.028518,0.304485,0.5299,0.7895,0.7342,0.8889,4.2366459261474933e-05
67,0.067712,0.061528,0.020613,0.309077,0.5462,0.813,0.7181,0.9259,4.2049959001562464e-05
68,0.073593,0.06617,0.024746,0.31306,0.5572,0.8045,0.724,0.9074,4.172826515897146e-05
69,0.088203,0.075007,0.043985,0.340615,0.5606,0.8034,0.7247,0.8704,4.140147572476268e-05
70,0.068563,0.060009,0.028513,0.347697,0.625,0.8785,0.6709,0.8889,4.1069690242163484e-05
71,0.057053,0.052127,0.01642,0.293749,0.4814,0.7493,0.7606,0.8889,4.073300977624594e-05
72,0.061112,0.055362,0.019168,0.297427,0.5124,0.7573,0.7554,0.8889,4.039153688314145e-05
73,0.071604,0.06425,0.024514,0.300434,0.4631,0.6623,0.8129,0.7963,4.0045375578801214e-05
74,0.07128,0.063378,0.026341,0.298625,0.5308,0.7684,0.7482,0.9259,3.969463130731183e-05
75,0.082586,0.068672,0.046382,0.283435,0.4147,0.6383,0.8263,0.8704,3.933941090877615e-05
76,0.067314,0.063793,0.011736,0.315318,0.4519,0.6368,0.8271,0.8148,3.897982258676867e-05
77,0.058089,0.05335,0.015796,0.293167,0.4634,0.7081,0.7862,0.8889,3.861597587537568e-05
78,0.082765,0.07005,0.042383,0.341764,0.5974,0.8658,0.6803,0.9259,3.824798160583012e-05
79,0.071273,0.064572,0.022336,0.305213,0.4524,0.7258,0.7754,0.8519,3.787595187275136e-05
80,0.070504,0.064034,0.021567,0.326665,0.5501,0.856,0.6875,0.9259,3.7500000000000003e-05
81,0.068322,0.061721,0.022002,0.337918,0.4904,0.7633,0.7515,0.8333,3.712024050615843e-05
82,0.073244,0.064193,0.030172,0.346762,0.5754,0.8588,0.6855,0.8704,3.673678906964727e-05
83,0.055074,0.049941,0.017108,0.365658,0.5849,0.8618,0.6833,0.8519,3.634976249348867e-05
84,0.066073,0.060113,0.019866,0.339906,0.5744,0.8372,0.7011,0.8704,3.5959278669726935e-05
85,0.061729,0.059852,0.006256,0.361694,0.5948,0.8387,0.7,0.8889,3.556545654351749e-05
86,0.046743,0.043124,0.012064,0.401309,0.6644,0.904,0.6515,0.8889,3.516841607689501e-05
87,0.065754,0.063609,0.007149,0.347889,0.5455,0.7639,0.7511,0.8704,3.476827821223184e-05
88,0.053886,0.051161,0.009083,0.358329,0.5944,0.8237,0.7107,0.8704,3.436516483539781e-05
89,0.058279,0.056387,0.006307,0.351972,0.6051,0.8668,0.6796,0.8889,3.39591987386325e-05
90,0.062432,0.054895,0.025123,0.37326,0.546,0.7714,0.7462,0.8704,3.355050358314172e-05
91,0.059603,0.057348,0.007515,0.375776,0.5621,0.808,0.7216,0.8519,3.313920386142892e-05
92,0.056407,0.053307,0.010332,0.418235,0.5663,0.7667,0.7493,0.8333,3.272542485937369e-05
93,0.051098,0.047982,0.010387,0.37536,0.5301,0.7852,0.737,0.8704,3.230929261806842e-05
94,0.058708,0.052855,0.019511,0.317919,0.5006,0.7733,0.745,0.8889,3.1890933895424976e-05
95,0.048373,0.046645,0.005758,0.321472,0.552,0.8187,0.7142,0.8704,3.147047612756302e-05
96,0.054321,0.052962,0.004531,0.327965,0.5251,0.8351,0.7026,0.8889,3.104804738999169e-05
97,0.059963,0.058445,0.005059,0.356078,0.5422,0.7571,0.7556,0.8704,3.062377635859663e-05
98,0.061675,0.05571,0.019882,0.349414,0.5212,0.7814,0.7396,0.8889,3.0197792270443982e-05
99,0.05545,0.053299,0.007169,0.380926,0.5237,0.7659,0.7498,0.8704,2.9770224884413623e-05
100,0.043494,0.042191,0.004342,0.411637,0.5571,0.7975,0.7288,0.8519,2.9341204441673266e-05
101,0.051647,0.048299,0.01116,0.391636,0.5742,0.8271,0.7083,0.8519,2.8910861626005776e-05
102,0.045523,0.044001,0.005075,0.34254,0.5051,0.7599,0.7537,0.8704,2.8479327524001636e-05
103,0.051702,0.047905,0.012656,0.390773,0.4848,0.7125,0.7835,0.8333,2.8046733585128687e-05
104,0.054087,0.051751,0.007784,0.385895,0.4936,0.7708,0.7467,0.8519,2.761321158169134e-05
105,0.044385,0.042087,0.007662,0.350377,0.5027,0.7748,0.744,0.8704,2.717889356869146e-05
