epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
60,0.06504,0.043583,0.071524,0.349118,0.5612,0.9218,0.6376,0.8704,8.83022221559489e-05
61,0.044177,0.0396,0.015257,0.413113,0.5894,0.9609,0.6062,0.8148,8.773547901113862e-05
62,0.046749,0.041309,0.018133,0.429439,0.6137,0.9661,0.602,0.8333,8.715724127386972e-05
63,0.056405,0.048712,0.025646,0.350548,0.533,0.8863,0.665,0.8333,8.656768508095853e-05
64,0.0439,0.038609,0.017637,0.33853,0.588,0.8891,0.6629,0.8889,8.596699001693255e-05
65,0.036872,0.035547,0.004417,0.400365,0.5923,0.9244,0.6356,0.8333,8.535533905932738e-05
66,0.045717,0.041218,0.014998,0.387513,0.6009,0.9793,0.591,0.8333,8.473291852294987e-05
67,0.040139,0.038293,0.006154,0.35753,0.5526,0.8987,0.6556,0.8519,8.409991800312493e-05
68,0.044221,0.039418,0.016009,0.359859,0.5749,0.9328,0.6289,0.8704,8.345653031794292e-05
69,0.026058,0.024637,0.004736,0.42895,0.5831,0.9396,0.6235,0.7778,8.280295144952536e-05
70,0.043586,0.038183,0.018011,0.435861,0.6073,0.9387,0.6242,0.8148,8.213938048432697e-05
71,0.044957,0.039427,0.018433,0.375533,0.568,0.8882,0.6636,0.8333,8.146601955249188e-05
72,0.04093,0.035143,0.01929,0.353512,0.5666,0.8777,0.6715,0.8519,8.07830737662829e-05
73,0.041431,0.036363,0.016893,0.389349,0.5628,0.8935,0.6596,0.8333,8.009075115760243e-05
74,0.042684,0.035754,0.023098,0.354837,0.56,0.9048,0.6509,0.8519,7.938926261462366e-05
75,0.035951,0.033226,0.00908,0.387911,0.5729,0.9129,0.6446,0.7963,7.86788218175523e-05
76,0.031224,0.029274,0.0065,0.397752,0.6187,0.9507,0.6146,0.8519,7.795964517353735e-05
77,0.03545,0.032439,0.010034,0.39895,0.5844,0.904,0.6515,0.8148,7.723195175075136e-05
78,0.03221,0.030762,0.004826,0.418415,0.6026,0.9197,0.6393,0.8704,7.649596321166024e-05
79,0.035903,0.033811,0.006975,0.445648,0.6595,0.9795,0.5908,0.8148,7.575190374550272e-05
80,0.033078,0.032049,0.00343,0.357469,0.5795,0.8969,0.657,0.8519,7.500000000000001e-05
81,0.031209,0.030742,0.001558,0.351507,0.5523,0.8614,0.6836,0.8333,7.424048101231686e-05
82,0.027945,0.027518,0.001423,0.3591,0.5592,0.8901,0.6621,0.8519,7.347357813929454e-05
83,0.029196,0.026576,0.008735,0.447404,0.6129,0.9616,0.6056,0.8333,7.269952498697734e-05
84,0.034182,0.033624,0.001861,0.393001,0.5584,0.899,0.6553,0.8704,7.191855733945387e-05
85,0.027265,0.026901,0.001214,0.345491,0.5614,0.8716,0.676,0.9074,7.113091308703498e-05
86,0.021051,0.020723,0.001094,0.339467,0.5469,0.863,0.6824,0.8704,7.033683215379002e-05
87,0.029429,0.029154,0.000917,0.371281,0.5596,0.863,0.6824,0.8519,6.953655642446368e-05
88,0.025949,0.02439,0.005197,0.385998,0.5758,0.898,0.6561,0.8519,6.873032967079561e-05
89,0.028923,0.028573,0.001168,0.37149,0.5254,0.8442,0.6961,0.8704,6.7918397477265e-05
90,0.030538,0.029995,0.001811,0.371401,0.5511,0.8582,0.6859,0.8704,6.710100716628344e-05
91,0.026317,0.025128,0.003963,0.356158,0.5637,0.8703,0.677,0.8704,6.627840772285784e-05
92,0.026646,0.026351,0.000984,0.34468,0.5288,0.8469,0.6941,0.8704,6.545084971874738e-05
93,0.024698,0.02192,0.009262,0.34633,0.5358,0.9126,0.6448,0.8889,6.461858523613684e-05
94,0.023718,0.02352,0.00066,0.35803,0.5611,0.9348,0.6274,0.8704,6.378186779084995e-05
95,0.022686,0.022451,0.000782,0.336319,0.5329,0.89,0.6622,0.8519,6.294095225512603e-05
96,0.029674,0.029493,0.000605,0.373974,0.5979,0.9563,0.61,0.8519,6.209609477998338e-05
97,0.025827,0.025575,0.000841,0.366333,0.5528,0.9247,0.6354,0.8519,6.124755271719325e-05
98,0.023696,0.023342,0.00118,0.345105,0.538,0.8668,0.6796,0.8519,6.0395584540887963e-05
99,0.021601,0.0214,0.000671,0.324203,0.4922,0.8437,0.6964,0.8704,5.9540449768827246e-05
100,0.022663,0.022415,0.000825,0.355203,0.5617,0.8855,0.6656,0.8889,5.868240888334653e-05
101,0.021264,0.021104,0.000534,0.326893,0.4968,0.842,0.6976,0.8704,5.782172325201155e-05
102,0.019467,0.019244,0.000743,0.404027,0.5564,0.9159,0.6423,0.8333,5.695865504800327e-05
103,0.023408,0.023192,0.000719,0.353415,0.5304,0.8799,0.6698,0.8519,5.6093467170257374e-05
104,0.019276,0.019004,0.000907,0.411025,0.5631,0.9304,0.6309,0.8333,5.522642316338268e-05
105,0.017305,0.01709,0.000715,0.357061,0.5309,0.8845,0.6663,0.8148,5.435778713738292e-05
106,0.024938,0.024514,0.001412,0.365327,0.5294,0.8865,0.6649,0.8333,5.348782368720626e-05
107,0.022213,0.022079,0.000444,0.327256,0.5097,0.8373,0.701,0.8333,5.26167978121472e-05
108,0.019889,0.019742,0.00049,0.335252,0.5031,0.8431,0.6969,0.8148,5.174497483512506e-05
109,0.02089,0.020735,0.000517,0.322072,0.4998,0.8202,0.7131,0.8704,5.0872620321864185e-05
110,0.023448,0.02327,0.000591,0.328344,0.4975,0.8342,0.7033,0.8704,5e-05
111,0.021468,0.021281,0.000623,0.319101,0.4684,0.8088,0.721,0.8704,4.912737967813583e-05
112,0.019229,0.019081,0.000494,0.324623,0.4875,0.8112,0.7194,0.8704,4.825502516487497e-05
113,0.021094,0.020291,0.002677,0.304869,0.4752,0.7992,0.7276,0.8704,4.738320218785281e-05
114,0.027882,0.027132,0.002499,0.306017,0.4861,0.7893,0.7344,0.8519,4.6512176312793736e-05
115,0.020122,0.018881,0.004134,0.328051,0.5217,0.8299,0.7063,0.8704,4.564221286261709e-05
116,0.018605,0.018185,0.0014,0.333347,0.4925,0.7928,0.732,0.8704,4.477357683661734e-05
117,0.015101,0.014809,0.000974,0.33032,0.5125,0.8052,0.7235,0.8704,4.390653282974264e-05
118,0.022859,0.022135,0.002414,0.393867,0.5263,0.8398,0.6993,0.8519,4.3041344951996746e-05
119,0.019264,0.019124,0.000467,0.36162,0.5191,0.8243,0.7103,0.8333,4.2178276747988446e-05
120,0.02183,0.021647,0.000607,0.342345,0.5011,0.799,0.7278,0.8704,4.131759111665349e-05
121,0.020203,0.020012,0.000637,0.31947,0.4794,0.7722,0.7457,0.8889,4.045955023117276e-05
122,0.019374,0.019084,0.000968,0.335504,0.4809,0.7906,0.7334,0.8889,3.960441545911204e-05
123,0.022972,0.02284,0.000441,0.341075,0.4705,0.7835,0.7382,0.8704,3.875244728280676e-05
124,0.017923,0.017831,0.000309,0.329351,0.4876,0.7969,0.7292,0.8704,3.790390522001662e-05
125,0.019081,0.018908,0.000577,0.335035,0.5068,0.8177,0.7149,0.8519,3.705904774487396e-05
126,0.020192,0.019461,0.002437,0.316137,0.4723,0.7898,0.734,0.8889,3.6218132209150045e-05
127,0.019312,0.019169,0.000476,0.336959,0.4984,0.8186,0.7143,0.8519,3.5381414763863166e-05
128,0.022453,0.021928,0.00175,0.359131,0.5088,0.8418,0.6978,0.8519,3.4549150281252636e-05
129,0.022124,0.022011,0.000377,0.323346,0.5147,0.8312,0.7054,0.8889,3.372159227714218e-05
130,0.022739,0.022386,0.001175,0.314042,0.4842,0.8056,0.7233,0.8889,3.289899283371657e-05
131,0.017917,0.017805,0.000373,0.317866,0.4864,0.8025,0.7253,0.8889,3.2081602522734986e-05
132,0.020129,0.020032,0.000322,0.316526,0.4846,0.7973,0.7289,0.8889,3.12696703292044e-05
133,0.014934,0.014837,0.000322,0.306359,0.4696,0.7651,0.7504,0.9074,3.046344357553632e-05
134,0.018663,0.018573,0.000301,0.332311,0.5232,0.7989,0.7278,0.9074,2.9663167846209998e-05
135,0.016321,0.016218,0.000342,0.323601,0.5138,0.796,0.7298,0.8889,2.886908691296504e-05
136,0.022221,0.021183,0.003461,0.30725,0.4679,0.7772,0.7424,0.8889,2.8081442660546125e-05
137,0.016377,0.016291,0.000286,0.320544,0.5006,0.799,0.7277,0.8519,2.7300475013022663e-05
138,0.013585,0.013497,0.000293,0.298698,0.4839,0.783,0.7386,0.8889,2.6526421860705473e-05
139,0.015596,0.0155,0.00032,0.3308,0.4893,0.8059,0.7231,0.8333,2.575951898768315e-05
140,0.01691,0.01682,0.0003,0.307959,0.4799,0.7724,0.7456,0.8333,2.500000000000001e-05
141,0.015661,0.015558,0.000343,0.294296,0.4567,0.7382,0.7676,0.8704,2.4248096254497288e-05
142,0.015736,0.015571,0.000549,0.316933,0.494,0.7718,0.746,0.8519,2.350403678833976e-05
143,0.01698,0.016891,0.000294,0.313945,0.4972,0.7875,0.7355,0.8519,2.2768048249248648e-05
144,0.013162,0.013091,0.000238,0.317932,0.496,0.7873,0.7357,0.8704,2.2040354826462668e-05
145,0.01526,0.015178,0.000276,0.315407,0.4618,0.7732,0.745,0.8704,2.132117818244771e-05
146,0.016911,0.016797,0.00038,0.295014,0.4602,0.7606,0.7533,0.8889,2.061073738537635e-05
147,0.019096,0.019011,0.000283,0.334816,0.4938,0.7926,0.7321,0.8519,1.9909248842397584e-05
148,0.017134,0.017052,0.000273,0.305596,0.4485,0.7388,0.7672,0.8704,1.9216926233717085e-05
149,0.019752,0.019665,0.000289,0.293653,0.4411,0.7341,0.7702,0.8704,1.8533980447508137e-05
