epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
34,0.08295,0.073037,0.033043,0.388413,0.7048,0.9827,0.5882,0.8704,9.851478631379982e-05
35,0.083235,0.076453,0.022609,0.407074,0.7234,1.0338,0.5443,0.8519,9.829629131445342e-05
36,0.092545,0.07494,0.058684,0.334403,0.5914,0.8357,0.7022,0.8704,9.806308479691595e-05
37,0.081591,0.06716,0.048102,0.289451,0.5333,0.8253,0.7096,0.8889,9.781523779815179e-05
38,0.067194,0.058468,0.029088,0.34456,0.5744,0.8876,0.664,0.8889,9.755282581475769e-05
39,0.079848,0.06333,0.055058,0.318446,0.5818,0.8612,0.6837,0.8704,9.727592877996585e-05
40,0.058155,0.051956,0.020664,0.296392,0.5801,0.8694,0.6777,0.9259,9.698463103929542e-05
41,0.067854,0.059028,0.029423,0.33232,0.5571,0.7953,0.7303,0.8889,9.667902132486009e-05
42,0.059858,0.057119,0.009131,0.258093,0.4684,0.7342,0.7701,0.8889,9.635919272833938e-05
43,0.057181,0.052359,0.016076,0.318351,0.5247,0.8018,0.7258,0.9074,9.602524267262203e-05
44,0.057761,0.053098,0.01554,0.309149,0.521,0.7856,0.7368,0.9074,9.567727288213005e-05
45,0.063236,0.054989,0.027489,0.293966,0.5793,0.7799,0.7406,0.8704,9.53153893518325e-05
46,0.059497,0.055458,0.013465,0.307566,0.579,0.8866,0.6648,0.9074,9.493970231495835e-05
47,0.06904,0.059104,0.033122,0.331469,0.5247,0.8039,0.7244,0.8889,9.45503262094184e-05
48,0.051363,0.048004,0.011196,0.342588,0.5988,0.9032,0.6521,0.8704,9.414737964294636e-05
49,0.051032,0.046856,0.013921,0.315123,0.5984,0.8451,0.6955,0.9074,9.373098535696979e-05
50,0.055851,0.050662,0.017295,0.297118,0.5311,0.7942,0.731,0.8889,9.330127018922194e-05
51,0.043452,0.039687,0.012549,0.333901,0.5553,0.8458,0.6949,0.8704,9.285836503510562e-05
52,0.051223,0.046712,0.015039,0.434793,0.6569,1.0139,0.5616,0.8333,9.24024048078213e-05
53,0.062986,0.056977,0.020031,0.349836,0.5853,0.8556,0.6879,0.8704,9.193352839727121e-05
54,0.047349,0.040427,0.023074,0.299148,0.4901,0.7212,0.7782,0.8889,9.145187862775209e-05
55,0.050918,0.046603,0.014384,0.324191,0.5766,0.8301,0.7061,0.9074,9.09576022144496e-05
56,0.049642,0.047037,0.008684,0.336528,0.5213,0.8103,0.72,0.8704,9.045084971874738e-05
57,0.052294,0.048708,0.011952,0.329619,0.5224,0.7577,0.7552,0.8704,8.993177550236464e-05
58,0.041231,0.040323,0.003027,0.307291,0.5135,0.759,0.7543,0.8889,8.940053768033609e-05
59,0.050403,0.049784,0.002064,0.356895,0.6067,0.8879,0.6638,0.8704,8.885729807284856e-05
60,0.036396,0.034876,0.005066,0.299931,0.541,0.7729,0.7453,0.9074,8.83022221559489e-05
61,0.044585,0.043349,0.004117,0.265421,0.4545,0.6555,0.8168,0.9074,8.773547901113862e-05
62,0.045255,0.044831,0.001413,0.274297,0.5163,0.73,0.7727,0.9074,8.715724127386972e-05
63,0.041616,0.040702,0.003044,0.325432,0.5287,0.7623,0.7522,0.9074,8.656768508095853e-05
64,0.041355,0.038395,0.009867,0.294505,0.5225,0.7569,0.7557,0.8704,8.596699001693255e-05
65,0.045671,0.044594,0.003588,0.295197,0.4622,0.757,0.7557,0.8889,8.535533905932738e-05
66,0.055067,0.051914,0.010509,0.33717,0.5172,0.839,0.6998,0.8889,8.473291852294987e-05
67,0.04591,0.044499,0.004704,0.338773,0.5451,0.8055,0.7233,0.8519,8.409991800312493e-05
68,0.041603,0.040353,0.004168,0.254561,0.4923,0.6729,0.8069,0.9259,8.345653031794292e-05
69,0.048771,0.043029,0.019142,0.308234,0.5249,0.7147,0.7822,0.9074,8.280295144952536e-05
70,0.040759,0.038967,0.005975,0.315706,0.5384,0.7545,0.7572,0.8889,8.213938048432697e-05
71,0.037639,0.035999,0.005468,0.222736,0.4785,0.6393,0.8257,0.9444,8.146601955249188e-05
72,0.034385,0.033304,0.003606,0.38102,0.5623,0.7897,0.7341,0.9074,8.07830737662829e-05
73,0.045518,0.041476,0.013475,0.302617,0.553,0.7662,0.7497,0.9074,8.009075115760243e-05
74,0.038549,0.032077,0.021572,0.32468,0.5429,0.7622,0.7523,0.8889,7.938926261462366e-05
75,0.03127,0.030077,0.003975,0.273524,0.5281,0.7186,0.7798,0.9259,7.86788218175523e-05
76,0.027635,0.027062,0.001908,0.349815,0.573,0.8082,0.7214,0.8889,7.795964517353735e-05
77,0.034756,0.031886,0.009566,0.263031,0.5029,0.6757,0.8053,0.8519,7.723195175075136e-05
78,0.038059,0.037185,0.002911,0.355914,0.5428,0.7609,0.7531,0.8889,7.649596321166024e-05
79,0.031761,0.031262,0.001664,0.356398,0.4781,0.7174,0.7805,0.8704,7.575190374550272e-05
80,0.032621,0.031818,0.002679,0.265265,0.4622,0.6411,0.8247,0.8889,7.500000000000001e-05
81,0.030741,0.030489,0.00084,0.287701,0.4859,0.6834,0.8009,0.8889,7.424048101231686e-05
82,0.0315,0.031137,0.00121,0.275858,0.4586,0.632,0.8297,0.9259,7.347357813929454e-05
83,0.032783,0.032582,0.000671,0.254867,0.4336,0.6026,0.8451,0.9444,7.269952498697734e-05
84,0.027881,0.027677,0.00068,0.267412,0.4656,0.6336,0.8288,0.9259,7.191855733945387e-05
85,0.031524,0.031302,0.000743,0.236949,0.3845,0.5474,0.8722,0.9259,7.113091308703498e-05
86,0.025526,0.025386,0.000469,0.268209,0.4669,0.6565,0.8162,0.8889,7.033683215379002e-05
87,0.034331,0.034097,0.00078,0.359019,0.5275,0.746,0.7627,0.8704,6.953655642446368e-05
88,0.030932,0.030732,0.000668,0.277684,0.4181,0.5875,0.8528,0.8889,6.873032967079561e-05
89,0.024095,0.02392,0.000586,0.334472,0.4776,0.6902,0.7968,0.8889,6.7918397477265e-05
90,0.027529,0.027394,0.00045,0.309551,0.5128,0.7021,0.7898,0.8889,6.710100716628344e-05
91,0.031262,0.029673,0.005296,0.39537,0.5283,0.7456,0.7629,0.8704,6.627840772285784e-05
92,0.026599,0.026282,0.001056,0.35631,0.5339,0.7261,0.7752,0.8519,6.545084971874738e-05
93,0.035372,0.032202,0.010568,0.330925,0.5061,0.7134,0.783,0.8889,6.461858523613684e-05
94,0.034486,0.031903,0.00861,0.340856,0.4915,0.7088,0.7858,0.8889,6.378186779084995e-05
95,0.024881,0.023969,0.00304,0.317337,0.453,0.6862,0.7992,0.8889,6.294095225512603e-05
96,0.033015,0.027329,0.018955,0.352615,0.5526,0.8276,0.7079,0.8889,6.209609477998338e-05
97,0.028153,0.027722,0.001438,0.347072,0.538,0.7774,0.7423,0.8333,6.124755271719325e-05
98,0.034595,0.030442,0.013841,0.27797,0.458,0.7092,0.7855,0.8704,6.0395584540887963e-05
99,0.028294,0.028156,0.000459,0.347039,0.5972,0.8809,0.6691,0.8704,5.9540449768827246e-05
100,0.025921,0.025525,0.00132,0.295588,0.4813,0.7109,0.7845,0.8889,5.868240888334653e-05
101,0.024547,0.022517,0.006769,0.326691,0.4924,0.7056,0.7877,0.8889,5.782172325201155e-05
102,0.024476,0.0238,0.002253,0.288939,0.4522,0.6824,0.8014,0.8704,5.695865504800327e-05
103,0.025285,0.025096,0.000629,0.276854,0.4881,0.6934,0.7949,0.9259,5.6093467170257374e-05
104,0.02513,0.023009,0.007071,0.259455,0.4704,0.6737,0.8065,0.9259,5.522642316338268e-05
105,0.025422,0.024256,0.003886,0.307281,0.5002,0.7147,0.7822,0.9074,5.435778713738292e-05
106,0.023298,0.023153,0.000483,0.313469,0.5053,0.7455,0.763,0.8889,5.348782368720626e-05
107,0.021994,0.021895,0.00033,0.325826,0.4901,0.7473,0.7618,0.8519,5.26167978121472e-05
108,0.023146,0.022667,0.001594,0.329539,0.4814,0.7443,0.7638,0.8519,5.174497483512506e-05
109,0.02671,0.026254,0.001521,0.384878,0.5051,0.8075,0.7219,0.8333,5.0872620321864185e-05
110,0.024693,0.024595,0.000326,0.394961,0.5044,0.8051,0.7236,0.8333,5e-05
111,0.024072,0.023972,0.000332,0.385639,0.501,0.7783,0.7417,0.8519,4.912737967813583e-05
112,0.021441,0.02134,0.000336,0.389125,0.5208,0.7889,0.7346,0.8704,4.825502516487497e-05
113,0.02201,0.021872,0.000459,0.373543,0.5144,0.8053,0.7235,0.8704,4.738320218785281e-05
114,0.025203,0.024221,0.003272,0.382724,0.5099,0.7992,0.7276,0.8704,4.6512176312793736e-05
115,0.015761,0.015686,0.000251,0.380819,0.5043,0.7839,0.738,0.8704,4.564221286261709e-05
