epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
25,0.113389,0.077222,0.120557,0.363431,0.6298,1.0467,0.5328,0.8519,9.980973490458728e-05
26,0.125855,0.087533,0.127741,0.353116,0.6362,1.034,0.544,0.8333,9.972609476841367e-05
27,0.107663,0.077375,0.100958,0.357783,0.6062,0.9864,0.5851,0.8333,9.962730758206611e-05
28,0.112521,0.087316,0.084018,0.311735,0.5136,0.9365,0.626,0.8519,9.951340343707852e-05
29,0.105445,0.074616,0.102762,0.307544,0.5718,0.9164,0.6419,0.8704,9.938441702975689e-05
30,0.107199,0.074341,0.109529,0.307922,0.5317,0.9081,0.6483,0.8889,9.924038765061042e-05
31,0.107178,0.071466,0.119039,0.343132,0.619,0.9858,0.5856,0.8519,9.908135917238321e-05
32,0.101566,0.076799,0.082556,0.3608,0.6121,1.0119,0.5634,0.8148,9.890738003669029e-05
33,0.11391,0.087921,0.086629,0.370349,0.6719,1.0422,0.5368,0.8519,9.871850323926177e-05
34,0.1023,0.076583,0.085724,0.354192,0.5727,0.9662,0.6019,0.8519,9.851478631379982e-05
35,0.075685,0.058597,0.056961,0.377806,0.6762,1.0557,0.5247,0.8519,9.829629131445342e-05
36,0.083857,0.06622,0.05879,0.376259,0.6646,1.0276,0.5497,0.8519,9.806308479691595e-05
37,0.082311,0.064992,0.057729,0.371142,0.5464,0.9492,0.6158,0.8333,9.781523779815179e-05
38,0.086823,0.072685,0.047129,0.406185,0.6866,1.0081,0.5666,0.8704,9.755282581475769e-05
39,0.073328,0.062116,0.03737,0.361634,0.6611,0.9944,0.5783,0.8704,9.727592877996585e-05
40,0.077991,0.061984,0.053358,0.34964,0.5928,0.9145,0.6433,0.8519,9.698463103929542e-05
41,0.062032,0.053149,0.02961,0.345512,0.6409,0.9605,0.6065,0.8889,9.667902132486009e-05
42,0.071119,0.064231,0.022961,0.382836,0.5879,0.9564,0.6099,0.8704,9.635919272833938e-05
43,0.071108,0.060096,0.036707,0.282466,0.468,0.753,0.7582,0.8519,9.602524267262203e-05
44,0.06725,0.055609,0.038804,0.306051,0.4927,0.8226,0.7115,0.8889,9.567727288213005e-05
45,0.05074,0.046547,0.013977,0.301699,0.4938,0.8092,0.7207,0.8704,9.53153893518325e-05
46,0.062171,0.054572,0.025331,0.335631,0.5979,0.8833,0.6673,0.9259,9.493970231495835e-05
47,0.057013,0.050065,0.02316,0.341391,0.5793,0.8933,0.6597,0.8704,9.45503262094184e-05
48,0.053776,0.045391,0.027949,0.372917,0.6057,0.9242,0.6358,0.8704,9.414737964294636e-05
49,0.057205,0.054328,0.009588,0.359032,0.5627,0.8289,0.707,0.8333,9.373098535696979e-05
50,0.045914,0.043862,0.006841,0.325118,0.5165,0.7664,0.7495,0.8889,9.330127018922194e-05
51,0.04559,0.044301,0.004295,0.319679,0.5364,0.768,0.7485,0.8889,9.285836503510562e-05
52,0.048169,0.046695,0.004914,0.332511,0.5188,0.8017,0.7259,0.8704,9.24024048078213e-05
53,0.058871,0.053494,0.017925,0.362424,0.5539,0.8268,0.7085,0.8519,9.193352839727121e-05
54,0.060597,0.051443,0.030513,0.357731,0.5784,0.8302,0.7061,0.8704,9.145187862775209e-05
55,0.05169,0.04911,0.0086,0.372391,0.5408,0.8102,0.7201,0.8889,9.09576022144496e-05
56,0.046998,0.044913,0.006948,0.288411,0.4485,0.6536,0.8178,0.9074,9.045084971874738e-05
57,0.048603,0.04498,0.012079,0.324731,0.5153,0.7687,0.748,0.9074,8.993177550236464e-05
58,0.04948,0.041631,0.026165,0.325961,0.5714,0.8017,0.7259,0.9074,8.940053768033609e-05
59,0.053588,0.044752,0.029451,0.445742,0.6105,0.8584,0.6858,0.7963,8.885729807284856e-05
60,0.04709,0.044001,0.010295,0.33984,0.4542,0.6829,0.8011,0.8519,8.83022221559489e-05
61,0.048859,0.04748,0.004598,0.375687,0.5884,0.8209,0.7126,0.8519,8.773547901113862e-05
62,0.049185,0.046568,0.008721,0.36206,0.6024,0.8622,0.683,0.8889,8.715724127386972e-05
63,0.042877,0.04103,0.006156,0.300512,0.4827,0.7116,0.784,0.9074,8.656768508095853e-05
64,0.033661,0.033194,0.001558,0.277114,0.391,0.6357,0.8277,0.8889,8.596699001693255e-05
65,0.067273,0.058145,0.030427,0.342516,0.5319,0.8002,0.7269,0.9074,8.535533905932738e-05
66,0.045276,0.043341,0.006452,0.322406,0.5118,0.7511,0.7594,0.8704,8.473291852294987e-05
67,0.049985,0.044199,0.019287,0.313485,0.4853,0.7521,0.7588,0.9074,8.409991800312493e-05
68,0.042593,0.039366,0.010756,0.32578,0.5083,0.7677,0.7487,0.8889,8.345653031794292e-05
69,0.034157,0.033148,0.003364,0.398888,0.576,0.8267,0.7086,0.8704,8.280295144952536e-05
70,0.046106,0.045107,0.003329,0.325671,0.495,0.7687,0.748,0.9074,8.213938048432697e-05
71,0.030018,0.02857,0.004825,0.347211,0.5137,0.7547,0.7571,0.8704,8.146601955249188e-05
72,0.037658,0.035529,0.007095,0.33333,0.5053,0.743,0.7646,0.8519,8.07830737662829e-05
73,0.036935,0.035872,0.003545,0.371406,0.5369,0.8032,0.7249,0.8704,8.009075115760243e-05
74,0.034627,0.03315,0.004924,0.333955,0.5012,0.802,0.7257,0.8889,7.938926261462366e-05
75,0.038571,0.037912,0.002199,0.361191,0.5477,0.8079,0.7217,0.8704,7.86788218175523e-05
76,0.043095,0.034109,0.029953,0.361136,0.5477,0.8152,0.7166,0.8704,7.795964517353735e-05
77,0.033382,0.03299,0.001308,0.31612,0.5007,0.7717,0.746,0.8889,7.723195175075136e-05
78,0.035209,0.03491,0.000998,0.390433,0.5291,0.7882,0.7351,0.8704,7.649596321166024e-05
79,0.030851,0.030314,0.00179,0.337996,0.52,0.8038,0.7245,0.8889,7.575190374550272e-05
80,0.033822,0.032861,0.003201,0.337207,0.4728,0.7274,0.7744,0.8889,7.500000000000001e-05
81,0.038338,0.035657,0.008938,0.314159,0.516,0.7526,0.7585,0.8889,7.424048101231686e-05
82,0.034046,0.033219,0.002757,0.324391,0.5032,0.7366,0.7686,0.8889,7.347357813929454e-05
83,0.034277,0.033895,0.001274,0.373168,0.4819,0.7655,0.7501,0.8519,7.269952498697734e-05
84,0.03094,0.030051,0.002965,0.313392,0.4274,0.7164,0.7811,0.8889,7.191855733945387e-05
85,0.034054,0.03207,0.006613,0.308646,0.4935,0.7565,0.7559,0.8889,7.113091308703498e-05
86,0.030192,0.0294,0.002641,0.329667,0.5551,0.8103,0.72,0.9259,7.033683215379002e-05
87,0.028748,0.02708,0.005562,0.312033,0.5274,0.7893,0.7343,0.8519,6.953655642446368e-05
88,0.028962,0.027608,0.004515,0.260332,0.4216,0.717,0.7808,0.9259,6.873032967079561e-05
89,0.028568,0.028388,0.000601,0.264047,0.4643,0.7379,0.7678,0.9259,6.7918397477265e-05
90,0.024844,0.02465,0.000645,0.275521,0.5029,0.7408,0.766,0.9259,6.710100716628344e-05
91,0.025714,0.025513,0.00067,0.30307,0.5607,0.7839,0.738,0.8889,6.627840772285784e-05
92,0.030465,0.025747,0.015726,0.316606,0.5049,0.7553,0.7567,0.8889,6.545084971874738e-05
93,0.021757,0.021595,0.00054,0.267884,0.4523,0.7122,0.7837,0.9074,6.461858523613684e-05
94,0.024377,0.02419,0.000624,0.29443,0.5054,0.7411,0.7658,0.9074,6.378186779084995e-05
