epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
71,0.038227,0.03754,0.00229,0.364226,0.517,0.8015,0.7261,0.8333,8.146601955249188e-05
72,0.03529,0.03326,0.006766,0.379898,0.552,0.8478,0.6935,0.8519,8.07830737662829e-05
73,0.046358,0.045062,0.004322,0.379479,0.5754,0.8451,0.6955,0.8519,8.009075115760243e-05
74,0.036717,0.034234,0.008275,0.417164,0.5612,0.8437,0.6965,0.8333,7.938926261462366e-05
75,0.033499,0.031968,0.005103,0.414225,0.5627,0.8585,0.6857,0.8148,7.86788218175523e-05
76,0.039361,0.033603,0.019193,0.427998,0.5982,0.8853,0.6658,0.8148,7.795964517353735e-05
77,0.038188,0.03785,0.001128,0.375214,0.5429,0.8021,0.7257,0.8333,7.723195175075136e-05
78,0.039976,0.038231,0.005816,0.381273,0.5644,0.8577,0.6863,0.8333,7.649596321166024e-05
79,0.032487,0.032166,0.001069,0.373525,0.5464,0.8293,0.7067,0.8333,7.575190374550272e-05
80,0.039141,0.034599,0.015141,0.372518,0.5322,0.8102,0.7201,0.8333,7.500000000000001e-05
81,0.030125,0.02949,0.002117,0.374615,0.544,0.8245,0.7101,0.8519,7.424048101231686e-05
82,0.050144,0.041437,0.029023,0.376981,0.5315,0.8336,0.7037,0.8704,7.347357813929454e-05
83,0.03537,0.034353,0.003392,0.346086,0.5361,0.8233,0.711,0.8889,7.269952498697734e-05
84,0.03452,0.033478,0.003473,0.325972,0.5268,0.8084,0.7213,0.8889,7.191855733945387e-05
85,0.037401,0.035626,0.005917,0.35012,0.4916,0.7877,0.7354,0.8519,7.113091308703498e-05
86,0.030567,0.03022,0.001157,0.333587,0.4998,0.7992,0.7276,0.8704,7.033683215379002e-05
87,0.035239,0.033514,0.005749,0.340378,0.5261,0.8156,0.7163,0.8889,6.953655642446368e-05
88,0.040083,0.037432,0.008837,0.359905,0.5268,0.7897,0.7341,0.8704,6.873032967079561e-05
89,0.027232,0.026152,0.003599,0.38967,0.5491,0.8395,0.6995,0.8889,6.7918397477265e-05
90,0.040924,0.036685,0.014131,0.350876,0.519,0.8228,0.7113,0.8889,6.710100716628344e-05
91,0.038817,0.034147,0.015567,0.327283,0.4874,0.7776,0.7422,0.8704,6.627840772285784e-05
92,0.0338,0.031373,0.00809,0.349305,0.5021,0.8032,0.7249,0.8704,6.545084971874738e-05
93,0.034695,0.032595,0.007,0.302117,0.4801,0.7714,0.7462,0.8889,6.461858523613684e-05
94,0.031362,0.030873,0.00163,0.309264,0.52,0.8101,0.7201,0.9074,6.378186779084995e-05
95,0.027182,0.026969,0.000712,0.288457,0.4641,0.7553,0.7567,0.9074,6.294095225512603e-05
96,0.033409,0.032313,0.003654,0.308928,0.4776,0.7488,0.7609,0.9074,6.209609477998338e-05
97,0.031515,0.031168,0.001158,0.335316,0.5446,0.8136,0.7177,0.8889,6.124755271719325e-05
98,0.036234,0.03522,0.003382,0.334633,0.4979,0.7805,0.7402,0.8889,6.0395584540887963e-05
99,0.028499,0.028283,0.00072,0.350189,0.537,0.8327,0.7043,0.8889,5.9540449768827246e-05
100,0.029499,0.026105,0.011315,0.358881,0.4826,0.7768,0.7427,0.8519,5.868240888334653e-05
101,0.025575,0.024344,0.004102,0.328888,0.5071,0.7933,0.7316,0.8704,5.782172325201155e-05
102,0.031041,0.029835,0.004021,0.30923,0.5135,0.823,0.7111,0.9074,5.695865504800327e-05
103,0.023414,0.023198,0.000719,0.318054,0.5152,0.8028,0.7252,0.9074,5.6093467170257374e-05
104,0.023486,0.022258,0.004095,0.345859,0.5244,0.8289,0.707,0.8704,5.522642316338268e-05
105,0.024383,0.024262,0.000404,0.303874,0.5064,0.7911,0.7331,0.9074,5.435778713738292e-05
106,0.023712,0.02352,0.000638,0.281978,0.4549,0.7625,0.7521,0.9074,5.348782368720626e-05
107,0.023247,0.023122,0.000418,0.28411,0.4651,0.7752,0.7437,0.9074,5.26167978121472e-05
108,0.023503,0.023298,0.000686,0.309953,0.4901,0.8047,0.7238,0.9074,5.174497483512506e-05
109,0.025399,0.025184,0.000716,0.334984,0.5484,0.8683,0.6785,0.9074,5.0872620321864185e-05
110,0.026156,0.026041,0.000386,0.312507,0.5119,0.8016,0.726,0.8889,5e-05
111,0.025552,0.024986,0.001884,0.327924,0.5409,0.8335,0.7037,0.8889,4.912737967813583e-05
112,0.026627,0.026487,0.000465,0.329849,0.5375,0.8368,0.7014,0.9074,4.825502516487497e-05
113,0.024353,0.023692,0.002204,0.326629,0.524,0.8222,0.7117,0.8889,4.738320218785281e-05
114,0.027568,0.027145,0.001412,0.298771,0.4664,0.7615,0.7527,0.9259,4.6512176312793736e-05
115,0.021879,0.021198,0.002271,0.305375,0.5051,0.7832,0.7385,0.9259,4.564221286261709e-05
116,0.022736,0.022527,0.000697,0.297449,0.4772,0.7681,0.7484,0.8889,4.477357683661734e-05
117,0.017285,0.017183,0.00034,0.289314,0.4628,0.7467,0.7622,0.9074,4.390653282974264e-05
118,0.023074,0.022917,0.000524,0.292047,0.4714,0.7416,0.7655,0.8889,4.3041344951996746e-05
119,0.02529,0.024898,0.001306,0.277146,0.4557,0.7435,0.7643,0.9259,4.2178276747988446e-05
120,0.025277,0.025176,0.000338,0.296071,0.4831,0.7799,0.7406,0.9074,4.131759111665349e-05
121,0.022432,0.022309,0.000409,0.284856,0.4734,0.7568,0.7558,0.9074,4.045955023117276e-05
122,0.017934,0.017793,0.000469,0.264896,0.429,0.723,0.7771,0.9259,3.960441545911204e-05
123,0.024025,0.023914,0.00037,0.277962,0.4718,0.7363,0.7688,0.9259,3.875244728280676e-05
124,0.026565,0.024311,0.007514,0.290857,0.4552,0.7411,0.7658,0.8889,3.790390522001662e-05
125,0.02179,0.021695,0.000317,0.30815,0.5021,0.7916,0.7328,0.9259,3.705904774487396e-05
126,0.020686,0.020561,0.000416,0.287945,0.456,0.7276,0.7743,0.9074,3.6218132209150045e-05
127,0.022434,0.022317,0.00039,0.30536,0.447,0.7072,0.7867,0.9074,3.5381414763863166e-05
128,0.021543,0.02145,0.000309,0.319062,0.4721,0.7387,0.7673,0.8704,3.4549150281252636e-05
129,0.02663,0.025707,0.003074,0.296546,0.4576,0.7264,0.775,0.9259,3.372159227714218e-05
130,0.022666,0.022408,0.000861,0.303948,0.4615,0.7494,0.7605,0.8889,3.289899283371657e-05
131,0.018906,0.018825,0.000269,0.289499,0.4723,0.7448,0.7634,0.9444,3.2081602522734986e-05
132,0.02169,0.0214,0.000967,0.296036,0.4617,0.7269,0.7747,0.9074,3.12696703292044e-05
133,0.018567,0.018477,0.000301,0.309344,0.48,0.7537,0.7577,0.9074,3.046344357553632e-05
134,0.021113,0.021026,0.00029,0.304562,0.4553,0.7201,0.7789,0.8889,2.9663167846209998e-05
135,0.023826,0.023754,0.00024,0.296871,0.4378,0.7052,0.7879,0.8889,2.886908691296504e-05
136,0.020107,0.020019,0.000293,0.305115,0.4405,0.7087,0.7858,0.8889,2.8081442660546125e-05
137,0.018899,0.018797,0.000338,0.28925,0.447,0.697,0.7928,0.8889,2.7300475013022663e-05
138,0.01848,0.018416,0.000214,0.274757,0.4271,0.7076,0.7865,0.9259,2.6526421860705473e-05
139,0.019623,0.019487,0.000454,0.295477,0.4554,0.7208,0.7784,0.9259,2.575951898768315e-05
140,0.018283,0.018208,0.00025,0.293098,0.4402,0.7102,0.7849,0.9074,2.500000000000001e-05
141,0.018123,0.017936,0.000623,0.30239,0.456,0.7199,0.779,0.9074,2.4248096254497288e-05
142,0.021781,0.021715,0.000219,0.321594,0.4722,0.7339,0.7703,0.8889,2.350403678833976e-05
143,0.025619,0.021666,0.01318,0.298422,0.4532,0.7252,0.7757,0.9074,2.2768048249248648e-05
144,0.021797,0.02174,0.000188,0.287711,0.4668,0.7253,0.7757,0.9259,2.2040354826462668e-05
145,0.017643,0.01758,0.000212,0.276682,0.4245,0.6931,0.7951,0.9074,2.132117818244771e-05
146,0.023852,0.023213,0.002128,0.308625,0.475,0.7342,0.7701,0.9074,2.061073738537635e-05
147,0.017519,0.017003,0.001719,0.281812,0.4417,0.7156,0.7816,0.9259,1.9909248842397584e-05
148,0.019644,0.019556,0.000296,0.298794,0.4639,0.7353,0.7695,0.9259,1.9216926233717085e-05
149,0.017747,0.017688,0.000197,0.288419,0.441,0.7114,0.7842,0.9259,1.8533980447508137e-05
150,0.018777,0.01872,0.000192,0.282815,0.4449,0.721,0.7783,0.9259,1.7860619515673033e-05
151,0.020335,0.020261,0.000249,0.294043,0.4699,0.7247,0.776,0.9259,1.7197048550474643e-05
152,0.020453,0.020374,0.000264,0.27913,0.4513,0.7167,0.7809,0.9259,1.6543469682057106e-05
153,0.014131,0.014077,0.000178,0.276941,0.4324,0.6892,0.7974,0.9259,1.5900081996875083e-05
154,0.019504,0.019447,0.00019,0.296827,0.4209,0.6887,0.7977,0.9074,1.526708147705013e-05
155,0.017547,0.01737,0.000591,0.298419,0.4642,0.722,0.7777,0.9259,1.4644660940672627e-05
156,0.016517,0.016455,0.000207,0.2817,0.4244,0.6946,0.7943,0.9259,1.4033009983067452e-05
157,0.017981,0.017923,0.000194,0.29822,0.4625,0.7357,0.7692,0.9074,1.3432314919041478e-05
158,0.017781,0.017701,0.000265,0.286481,0.4397,0.7074,0.7866,0.9259,1.2842758726130283e-05
159,0.014413,0.014348,0.000217,0.288683,0.4226,0.6911,0.7963,0.9259,1.22645209888614e-05
160,0.015647,0.015588,0.000196,0.289873,0.447,0.7169,0.7808,0.9074,1.1697777844051105e-05
161,0.01832,0.01823,0.0003,0.319227,0.4931,0.7573,0.7554,0.9074,1.1142701927151456e-05
162,0.015161,0.015103,0.000193,0.304599,0.4576,0.7181,0.7801,0.9074,1.0599462319663905e-05
163,0.014882,0.014824,0.000197,0.303839,0.4576,0.7255,0.7755,0.8889,1.006822449763537e-05
164,0.015738,0.015682,0.000187,0.296227,0.4314,0.6982,0.7921,0.9074,9.549150281252633e-06
165,0.015477,0.015419,0.000194,0.291775,0.4369,0.6933,0.795,0.9074,9.042397785550405e-06
166,0.017617,0.017553,0.000213,0.304363,0.4478,0.7017,0.79,0.8889,8.548121372247918e-06
167,0.020041,0.01996,0.000272,0.304355,0.4609,0.7136,0.7828,0.8889,8.066471602728803e-06
168,0.015743,0.01568,0.000211,0.301159,0.4589,0.7121,0.7837,0.9259,7.597595192178702e-06
169,0.01622,0.016148,0.000241,0.291037,0.4438,0.7041,0.7886,0.9259,7.1416349648943894e-06
170,0.01602,0.015961,0.000195,0.298115,0.4589,0.7213,0.7782,0.9259,6.698729810778065e-06
171,0.018582,0.018519,0.00021,0.292584,0.4507,0.7095,0.7853,0.9259,6.269014643030213e-06
172,0.014937,0.014873,0.000213,0.29569,0.4461,0.703,0.7893,0.8889,5.852620357053651e-06
173,0.014407,0.014359,0.000161,0.295704,0.4569,0.7156,0.7816,0.9074,5.449673790581611e-06
174,0.014927,0.014824,0.000343,0.293712,0.4642,0.7236,0.7767,0.9259,5.060297685041659e-06
175,0.01809,0.018041,0.000165,0.290866,0.4509,0.7145,0.7823,0.9259,4.684610648167503e-06
176,0.019451,0.019293,0.000525,0.293272,0.459,0.7235,0.7768,0.9259,4.322727117869951e-06
177,0.016032,0.01598,0.000174,0.293027,0.4485,0.7046,0.7883,0.9259,3.974757327377981e-06
178,0.018661,0.018607,0.000182,0.293028,0.4475,0.7053,0.7879,0.9259,3.6408072716606346e-06
179,0.017224,0.017172,0.000175,0.293174,0.4444,0.707,0.7868,0.9259,3.3209786751399187e-06
180,0.017753,0.017699,0.000181,0.293025,0.4365,0.6957,0.7936,0.9074,3.0153689607045845e-06
181,0.016596,0.01653,0.000221,0.294579,0.457,0.7161,0.7813,0.9259,2.724071220034158e-06
182,0.016152,0.016105,0.000159,0.292553,0.4437,0.7008,0.7906,0.9074,2.4471741852423237e-06
183,0.015567,0.015372,0.00065,0.291693,0.4547,0.7149,0.782,0.9259,2.1847622018482283e-06
184,0.017115,0.017015,0.000333,0.302379,0.4585,0.7253,0.7757,0.9074,1.9369152030840556e-06
