epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
1,0.328918,0.120986,0.693105,0.396353,0.5639,0.9634,0.6042,0.7963,5.208333333333334e-06
2,0.326829,0.11901,0.69273,0.420004,0.6104,0.9857,0.5856,0.7963,1.0208333333333334e-05
3,0.316292,0.108761,0.691772,0.425078,0.6264,0.9866,0.5849,0.7963,1.5208333333333333e-05
4,0.321541,0.11467,0.68957,0.418222,0.6234,0.9744,0.5951,0.7963,2.0208333333333334e-05
5,0.317128,0.111762,0.684552,0.426783,0.6369,1.0286,0.5488,0.7963,2.5208333333333334e-05
6,0.300513,0.098153,0.674535,0.407822,0.6099,0.9882,0.5835,0.7963,3.0208333333333334e-05
7,0.295219,0.098692,0.655092,0.413846,0.6487,1.0064,0.568,0.7963,3.520833333333334e-05
8,0.291474,0.103764,0.625701,0.414254,0.6442,1.0409,0.538,0.8519,4.020833333333334e-05
9,0.276171,0.100937,0.584113,0.378836,0.621,0.9876,0.5841,0.8148,4.520833333333334e-05
10,0.26529,0.106973,0.527722,0.374177,0.6305,1.0208,0.5556,0.8704,5.020833333333333e-05
11,0.224807,0.085007,0.466003,0.421628,0.7256,1.1477,0.4383,0.8333,5.520833333333334e-05
12,0.226198,0.1034,0.409325,0.370672,0.6679,1.0633,0.5178,0.8333,6.020833333333333e-05
13,0.182298,0.080549,0.339162,0.34665,0.6547,1.0604,0.5205,0.8704,6.520833333333334e-05
14,0.178402,0.089146,0.297518,0.338936,0.6534,1.0276,0.5497,0.8704,7.020833333333334e-05
15,0.186039,0.101755,0.280947,0.336646,0.638,1.0382,0.5404,0.8519,7.520833333333334e-05
16,0.177508,0.100927,0.255271,0.315548,0.6155,1.0147,0.5609,0.8889,8.020833333333334e-05
17,0.145282,0.084845,0.201456,0.365808,0.6939,1.009,0.5659,0.8519,8.520833333333334e-05
18,0.168695,0.107698,0.203322,0.299447,0.5574,1.002,0.5718,0.8889,9.020833333333334e-05
19,0.151741,0.096039,0.185671,0.364385,0.653,1.0427,0.5363,0.8704,9.520833333333333e-05
20,0.140675,0.093014,0.158871,0.400114,0.7102,1.1111,0.4735,0.8519,0.0001
21,0.13718,0.083178,0.180008,0.395601,0.6891,1.0781,0.5044,0.8333,9.999238475781957e-05
22,0.117289,0.074397,0.142972,0.413207,0.7377,1.1442,0.4417,0.8333,9.99695413509548e-05
23,0.137866,0.089813,0.160176,0.333491,0.6369,1.0662,0.5152,0.8519,9.99314767377287e-05
24,0.144456,0.09289,0.171888,0.376769,0.6992,1.1476,0.4384,0.8889,9.987820251299122e-05
25,0.119868,0.081534,0.127782,0.334974,0.6593,1.0701,0.5117,0.9074,9.980973490458728e-05
26,0.098649,0.069103,0.098489,0.3687,0.6508,1.041,0.5379,0.8519,9.972609476841367e-05
27,0.151025,0.106006,0.150063,0.404147,0.7489,1.1421,0.4437,0.8704,9.962730758206611e-05
