epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
1,0.905487,0.697547,0.693136,1.058855,1.9009,2.4407,-1.5404,0.7963,2.604166666666667e-06
2,0.904969,0.697053,0.693055,1.057748,1.8993,2.4387,-1.5361,0.7963,5.104166666666667e-06
3,0.903697,0.695833,0.692878,1.055285,1.8958,2.4341,-1.5266,0.7963,7.6041666666666666e-06
4,0.901176,0.693388,0.692626,1.050593,1.889,2.4253,-1.5085,0.7963,1.0104166666666667e-05
5,0.896773,0.689094,0.692263,1.042677,1.8772,2.4102,-1.4773,0.7963,1.2604166666666667e-05
6,0.889921,0.682332,0.691963,1.03146,1.8601,2.3883,-1.4325,0.7963,1.5104166666666667e-05
7,0.880875,0.673427,0.691496,1.015851,1.8359,2.3575,-1.3701,0.7963,1.760416666666667e-05
8,0.86982,0.662568,0.690841,0.99614,1.8043,2.3175,-1.2903,0.7963,2.010416666666667e-05
9,0.857349,0.65036,0.689964,0.972127,1.7647,2.2683,-1.1941,0.7963,2.260416666666667e-05
10,0.844872,0.638203,0.688898,0.948418,1.723,2.2172,-1.0964,0.7963,2.5104166666666666e-05
11,0.830002,0.623893,0.68703,0.932895,1.6885,2.1862,-1.0382,0.7963,2.760416666666667e-05
12,0.813497,0.608714,0.68261,0.889607,1.6079,2.095,-0.8717,0.8148,3.0104166666666665e-05
13,0.790994,0.587939,0.676848,0.886467,1.5845,2.0701,-0.8275,0.8333,3.260416666666667e-05
14,0.750035,0.551344,0.662302,0.806307,1.4367,1.9274,-0.5842,0.8889,3.510416666666667e-05
15,0.707467,0.514722,0.642483,0.738705,1.3132,1.7974,-0.3777,0.8704,3.760416666666667e-05
16,0.65125,0.466525,0.61575,0.694968,1.241,1.698,-0.2295,0.8333,4.010416666666667e-05
17,0.607313,0.430149,0.590549,0.656873,1.1802,1.6351,-0.1401,0.8704,4.260416666666667e-05
18,0.542212,0.378041,0.547234,0.603321,1.0814,1.5525,-0.0279,0.8333,4.510416666666667e-05
19,0.490563,0.336963,0.511999,0.540018,0.9904,1.4193,0.141,0.8333,4.760416666666667e-05
20,0.442803,0.300713,0.473635,0.514965,0.9573,1.2765,0.3051,0.8333,5e-05
21,0.380862,0.252158,0.429012,0.437684,0.8114,1.2,0.3859,0.8519,4.9996192378909786e-05
22,0.351972,0.228924,0.410157,0.450496,0.8378,1.1476,0.4384,0.8333,4.99847706754774e-05
23,0.325848,0.208034,0.392712,0.478376,0.8893,1.2222,0.363,0.8148,4.996573836886435e-05
