epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
59,0.094491,0.072372,0.07373,0.292732,0.5115,0.7368,0.7685,0.8519,4.442864903642428e-05
60,0.095286,0.076396,0.062968,0.306615,0.498,0.7238,0.7766,0.8519,4.415111107797445e-05
61,0.08513,0.071699,0.044769,0.32355,0.5308,0.7969,0.7292,0.8704,4.386773950556931e-05
62,0.077842,0.066607,0.03745,0.449202,0.6624,0.9285,0.6323,0.8148,4.357862063693486e-05
63,0.080529,0.069935,0.035316,0.324323,0.5333,0.8067,0.7225,0.8704,4.3283842540479264e-05
64,0.078265,0.071573,0.022308,0.365994,0.5686,0.8403,0.6989,0.8519,4.2983495008466276e-05
65,0.078552,0.069369,0.030611,0.334354,0.5477,0.8075,0.722,0.8704,4.267766952966369e-05
66,0.074102,0.066737,0.02455,0.335722,0.5514,0.8084,0.7213,0.8704,4.2366459261474933e-05
67,0.071155,0.059991,0.037213,0.352511,0.5644,0.8211,0.7125,0.8704,4.2049959001562464e-05
68,0.076638,0.068162,0.028252,0.378116,0.5352,0.8162,0.7159,0.8519,4.172826515897146e-05
69,0.076918,0.067864,0.030181,0.394386,0.5919,0.8728,0.6751,0.8519,4.140147572476268e-05
70,0.092736,0.072646,0.066967,0.350482,0.5809,0.8554,0.688,0.8889,4.1069690242163484e-05
71,0.081134,0.06912,0.040047,0.341711,0.55,0.8245,0.7101,0.8889,4.073300977624594e-05
72,0.067906,0.063464,0.014808,0.361032,0.5429,0.8172,0.7152,0.8333,4.039153688314145e-05
73,0.0719,0.06423,0.025569,0.376076,0.5867,0.8345,0.703,0.7963,4.0045375578801214e-05
74,0.070713,0.065463,0.017497,0.340536,0.5592,0.8155,0.7164,0.8889,3.969463130731183e-05
75,0.074014,0.06838,0.018781,0.325372,0.505,0.7756,0.7434,0.8704,3.933941090877615e-05
76,0.076337,0.072051,0.014287,0.348635,0.4988,0.7648,0.7505,0.8333,3.897982258676867e-05
77,0.063392,0.057817,0.018584,0.361367,0.5273,0.8001,0.727,0.8519,3.861597587537568e-05
78,0.071082,0.064579,0.021677,0.40781,0.6007,0.8885,0.6633,0.8704,3.824798160583012e-05
79,0.064665,0.058954,0.019039,0.31404,0.5285,0.8022,0.7256,0.9074,3.787595187275136e-05
80,0.069988,0.062005,0.026609,0.405592,0.6438,0.9094,0.6473,0.8704,3.7500000000000003e-05
81,0.064975,0.061268,0.012356,0.358528,0.5607,0.8532,0.6895,0.8519,3.712024050615843e-05
82,0.058844,0.055641,0.010676,0.325174,0.518,0.8074,0.722,0.8889,3.673678906964727e-05
83,0.059743,0.056672,0.010236,0.372189,0.5424,0.8139,0.7175,0.8704,3.634976249348867e-05
84,0.066073,0.061046,0.016759,0.355609,0.5716,0.8357,0.7022,0.8704,3.5959278669726935e-05
