epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
20,0.136611,0.091204,0.151356,0.326307,0.6192,1.0554,0.525,0.8519,0.0001
21,0.128968,0.080162,0.162688,0.366728,0.674,1.0503,0.5296,0.8704,9.999238475781957e-05
22,0.111349,0.074919,0.121434,0.366936,0.685,1.059,0.5218,0.8889,9.99695413509548e-05
23,0.131644,0.091685,0.133196,0.396196,0.6936,1.107,0.4774,0.8519,9.99314767377287e-05
24,0.130808,0.092854,0.126514,0.380154,0.6516,1.0675,0.5141,0.8519,9.987820251299122e-05
25,0.120048,0.080162,0.132953,0.38325,0.6795,1.0958,0.488,0.8519,9.980973490458728e-05
26,0.13021,0.098309,0.106337,0.313709,0.5578,0.9704,0.5984,0.8333,9.972609476841367e-05
27,0.109983,0.082772,0.090703,0.328715,0.6012,1.0252,0.5518,0.8704,9.962730758206611e-05
28,0.088047,0.062269,0.085928,0.357291,0.6251,1.0554,0.525,0.8519,9.951340343707852e-05
29,0.112947,0.085755,0.090641,0.351059,0.6597,1.0529,0.5272,0.8889,9.938441702975689e-05
30,0.100602,0.073655,0.089824,0.335359,0.5989,1.029,0.5485,0.8704,9.924038765061042e-05
31,0.086759,0.066461,0.067659,0.38304,0.6862,1.1192,0.4658,0.8704,9.908135917238321e-05
32,0.093467,0.078525,0.049807,0.44266,0.7491,1.169,0.4173,0.8519,9.890738003669029e-05
33,0.08016,0.066725,0.044783,0.372803,0.6521,1.0674,0.5141,0.8519,9.871850323926177e-05
34,0.104284,0.082822,0.071539,0.352216,0.6459,1.0411,0.5378,0.8333,9.851478631379982e-05
35,0.078045,0.066447,0.038662,0.422835,0.6557,1.0651,0.5162,0.8148,9.829629131445342e-05
36,0.084268,0.069833,0.048115,0.397001,0.6609,1.0797,0.5029,0.8519,9.806308479691595e-05
37,0.088436,0.071847,0.055295,0.392542,0.6655,1.089,0.4943,0.8704,9.781523779815179e-05
38,0.084692,0.073053,0.038795,0.345566,0.5389,0.9395,0.6236,0.8519,9.755282581475769e-05
39,0.079802,0.071958,0.026148,0.366679,0.678,1.0134,0.5621,0.8704,9.727592877996585e-05
40,0.063917,0.054353,0.031882,0.343389,0.6037,0.9465,0.618,0.8704,9.698463103929542e-05
41,0.071512,0.061498,0.033378,0.37793,0.6648,1.0045,0.5697,0.8889,9.667902132486009e-05
42,0.0659,0.056358,0.031805,0.390037,0.635,0.9802,0.5902,0.8333,9.635919272833938e-05
43,0.060486,0.053175,0.024369,0.339426,0.6315,0.915,0.643,0.9074,9.602524267262203e-05
44,0.055579,0.045794,0.032615,0.367096,0.5429,0.9084,0.6481,0.8333,9.567727288213005e-05
45,0.053389,0.04925,0.013798,0.403568,0.5815,0.9559,0.6103,0.7963,9.53153893518325e-05
46,0.052151,0.044068,0.026943,0.38474,0.6275,0.9714,0.5976,0.8519,9.493970231495835e-05
47,0.058563,0.053453,0.017034,0.381707,0.6277,0.917,0.6414,0.8889,9.45503262094184e-05
48,0.068183,0.06251,0.01891,0.363713,0.5255,0.9341,0.6279,0.8333,9.414737964294636e-05
49,0.052244,0.043291,0.029843,0.372791,0.5845,0.9709,0.598,0.8519,9.373098535696979e-05
50,0.068366,0.058909,0.031521,0.380541,0.576,0.9146,0.6433,0.8148,9.330127018922194e-05
51,0.050132,0.043833,0.020995,0.329205,0.5248,0.8619,0.6832,0.8704,9.285836503510562e-05
52,0.083312,0.067814,0.051661,0.374902,0.6299,0.9581,0.6085,0.8889,9.24024048078213e-05
53,0.058884,0.052504,0.021268,0.425827,0.5581,0.9209,0.6383,0.7963,9.193352839727121e-05
54,0.056572,0.04396,0.04204,0.400951,0.6636,0.9488,0.6161,0.8333,9.145187862775209e-05
55,0.056912,0.0506,0.021039,0.413843,0.6664,0.9774,0.5926,0.8333,9.09576022144496e-05
56,0.055336,0.045046,0.034301,0.401334,0.6308,0.9547,0.6113,0.8519,9.045084971874738e-05
57,0.051487,0.048892,0.008647,0.387437,0.6214,0.9325,0.6291,0.8333,8.993177550236464e-05
58,0.047855,0.046472,0.004607,0.38159,0.5872,0.9218,0.6376,0.8333,8.940053768033609e-05
59,0.045972,0.04377,0.007337,0.279846,0.4892,0.7875,0.7355,0.8704,8.885729807284856e-05
60,0.039432,0.037805,0.005421,0.374704,0.5907,0.8825,0.6679,0.8333,8.83022221559489e-05
61,0.049289,0.044344,0.016483,0.387473,0.5878,0.9278,0.6329,0.8519,8.773547901113862e-05
62,0.039469,0.036186,0.010944,0.352531,0.5794,0.8713,0.6763,0.8704,8.715724127386972e-05
63,0.059098,0.050153,0.029818,0.288929,0.488,0.7477,0.7616,0.9074,8.656768508095853e-05
64,0.044377,0.04244,0.006456,0.333817,0.5173,0.8095,0.7206,0.8333,8.596699001693255e-05
65,0.039793,0.038858,0.003118,0.5098,0.584,0.8778,0.6714,0.7778,8.535533905932738e-05
66,0.03963,0.038882,0.002494,0.294594,0.5313,0.8089,0.721,0.9074,8.473291852294987e-05
67,0.037596,0.035939,0.005525,0.333403,0.5537,0.866,0.6802,0.8148,8.409991800312493e-05
68,0.045766,0.044274,0.004972,0.386749,0.5993,0.9149,0.643,0.8519,8.345653031794292e-05
69,0.043333,0.040824,0.008365,0.325116,0.5452,0.8512,0.691,0.8519,8.280295144952536e-05
70,0.052753,0.04502,0.025779,0.413797,0.5839,0.9091,0.6476,0.8519,8.213938048432697e-05
71,0.041029,0.039628,0.00467,0.362615,0.5788,0.8859,0.6653,0.8704,8.146601955249188e-05
72,0.037426,0.037114,0.00104,0.377779,0.6336,0.8985,0.6557,0.8519,8.07830737662829e-05
73,0.036564,0.035901,0.00221,0.376699,0.573,0.8547,0.6885,0.8519,8.009075115760243e-05
74,0.032086,0.031316,0.002568,0.394211,0.5852,0.8832,0.6674,0.8519,7.938926261462366e-05
75,0.035363,0.034934,0.001429,0.342504,0.5712,0.8776,0.6716,0.8704,7.86788218175523e-05
76,0.033318,0.032895,0.001407,0.323373,0.5161,0.8028,0.7252,0.9074,7.795964517353735e-05
77,0.036944,0.032591,0.01451,0.360212,0.4896,0.7851,0.7372,0.8519,7.723195175075136e-05
78,0.045024,0.039047,0.019924,0.28851,0.5217,0.7434,0.7644,0.9259,7.649596321166024e-05
79,0.031986,0.031656,0.0011,0.293392,0.4733,0.7308,0.7723,0.9074,7.575190374550272e-05
80,0.032543,0.03213,0.001376,0.338647,0.5118,0.7987,0.728,0.9074,7.500000000000001e-05
81,0.028208,0.027755,0.00151,0.355047,0.5487,0.8218,0.712,0.8889,7.424048101231686e-05
82,0.031223,0.029023,0.007333,0.351935,0.5706,0.8696,0.6775,0.8704,7.347357813929454e-05
83,0.033211,0.032333,0.002929,0.277127,0.4632,0.7307,0.7723,0.8889,7.269952498697734e-05
84,0.032938,0.032704,0.000779,0.260555,0.4572,0.7323,0.7713,0.9259,7.191855733945387e-05
85,0.031554,0.031291,0.000876,0.268253,0.4524,0.7361,0.7689,0.9074,7.113091308703498e-05
86,0.027657,0.027428,0.000764,0.271159,0.4703,0.7567,0.7558,0.9259,7.033683215379002e-05
87,0.029654,0.029422,0.000772,0.35524,0.5065,0.8262,0.7089,0.8704,6.953655642446368e-05
88,0.027815,0.027607,0.000692,0.337164,0.5019,0.7986,0.728,0.8889,6.873032967079561e-05
89,0.027786,0.027568,0.000727,0.33345,0.5068,0.803,0.725,0.8889,6.7918397477265e-05
90,0.032327,0.031906,0.001405,0.316706,0.5059,0.7594,0.7541,0.8889,6.710100716628344e-05
91,0.031658,0.031436,0.000739,0.375756,0.5172,0.8213,0.7124,0.8519,6.627840772285784e-05
92,0.029169,0.028952,0.000721,0.354451,0.5359,0.8328,0.7043,0.8704,6.545084971874738e-05
93,0.03221,0.031976,0.000779,0.37492,0.5451,0.8326,0.7044,0.8704,6.461858523613684e-05
94,0.028443,0.02738,0.003541,0.375609,0.4783,0.7885,0.7349,0.8889,6.378186779084995e-05
95,0.024392,0.024238,0.000512,0.382442,0.5174,0.8116,0.7191,0.8704,6.294095225512603e-05
96,0.030099,0.029638,0.001536,0.406421,0.532,0.8415,0.698,0.8333,6.209609477998338e-05
97,0.028713,0.028509,0.00068,0.427521,0.5627,0.8641,0.6816,0.8333,6.124755271719325e-05
98,0.029429,0.026954,0.008249,0.437516,0.5664,0.8783,0.671,0.8333,6.0395584540887963e-05
99,0.028077,0.027169,0.003025,0.3822,0.5155,0.8325,0.7044,0.8889,5.9540449768827246e-05
100,0.024606,0.024493,0.000376,0.358985,0.4968,0.7799,0.7406,0.8889,5.868240888334653e-05
101,0.027088,0.026953,0.000451,0.397882,0.5348,0.8551,0.6882,0.8704,5.782172325201155e-05
102,0.028173,0.028056,0.000391,0.352411,0.4912,0.7629,0.7518,0.9074,5.695865504800327e-05
103,0.0232,0.023064,0.000451,0.405681,0.54,0.8366,0.7015,0.8704,5.6093467170257374e-05
104,0.025339,0.025218,0.000404,0.460868,0.5392,0.8484,0.693,0.8333,5.522642316338268e-05
105,0.022419,0.022216,0.000676,0.451133,0.5498,0.8528,0.6899,0.8333,5.435778713738292e-05
106,0.023608,0.023479,0.000428,0.458579,0.5818,0.9,0.6546,0.8333,5.348782368720626e-05
107,0.028456,0.028344,0.000374,0.38865,0.4944,0.8001,0.727,0.8519,5.26167978121472e-05
108,0.025636,0.024446,0.003966,0.38812,0.5164,0.8245,0.7101,0.8333,5.174497483512506e-05
109,0.025518,0.025409,0.000364,0.393625,0.5375,0.8187,0.7142,0.8519,5.0872620321864185e-05
110,0.030736,0.030634,0.000343,0.417059,0.5231,0.8438,0.6964,0.8148,5e-05
111,0.021415,0.021314,0.000337,0.42806,0.5476,0.8568,0.687,0.7963,4.912737967813583e-05
112,0.01888,0.018775,0.00035,0.47582,0.5464,0.8702,0.6771,0.7963,4.825502516487497e-05
113,0.021163,0.021076,0.00029,0.411857,0.5092,0.8418,0.6978,0.8148,4.738320218785281e-05
114,0.022163,0.022048,0.000382,0.420974,0.5355,0.8605,0.6842,0.8333,4.6512176312793736e-05
115,0.019861,0.019753,0.00036,0.412601,0.5191,0.8323,0.7046,0.8519,4.564221286261709e-05
