epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
1,0.907853,0.699918,0.693115,0.948884,1.7211,2.1994,-1.0629,0.7963,5.208333333333334e-06
2,0.817213,0.609331,0.692941,0.769775,1.3572,1.7664,-0.3305,0.7963,1.0208333333333334e-05
3,0.700382,0.492644,0.692459,0.622539,1.0512,1.4019,0.1618,0.7963,1.5208333333333333e-05
4,0.591381,0.383946,0.69145,0.519455,0.8327,1.1256,0.4597,0.7963,2.0208333333333334e-05
5,0.457727,0.251159,0.68856,0.417363,0.6156,0.9364,0.6261,0.7963,2.5208333333333334e-05
6,0.407245,0.202553,0.682306,0.416184,0.6253,0.9809,0.5897,0.7963,3.0208333333333334e-05
7,0.361684,0.160926,0.669196,0.410083,0.63,0.9362,0.6263,0.7963,3.520833333333334e-05
8,0.348044,0.153537,0.648354,0.415394,0.6517,1.0044,0.5698,0.7963,4.020833333333334e-05
9,0.343088,0.158221,0.616223,0.382508,0.612,0.9684,0.6001,0.8148,4.520833333333334e-05
10,0.319035,0.147803,0.570775,0.386452,0.6523,0.9999,0.5737,0.8333,5.020833333333333e-05
11,0.306479,0.150854,0.51875,0.346847,0.5904,0.9376,0.6251,0.8889,5.520833333333334e-05
12,0.280666,0.142706,0.459868,0.385702,0.6737,1.0427,0.5364,0.8333,6.020833333333333e-05
13,0.236963,0.114903,0.406864,0.431952,0.7796,1.1455,0.4405,0.7778,6.520833333333334e-05
14,0.25602,0.147994,0.360087,0.445544,0.7971,1.192,0.3941,0.7593,7.020833333333334e-05
15,0.230734,0.132928,0.326019,0.354807,0.68,1.0678,0.5137,0.8704,7.520833333333334e-05
16,0.208581,0.117879,0.302339,0.391303,0.7435,1.1176,0.4673,0.8704,8.020833333333334e-05
17,0.187313,0.11183,0.251612,0.389379,0.7086,1.1148,0.47,0.8148,8.520833333333334e-05
18,0.195924,0.12254,0.244616,0.333743,0.6192,1.0398,0.5389,0.8704,9.020833333333334e-05
19,0.197805,0.12369,0.24705,0.361199,0.6947,1.0718,0.5101,0.8704,9.520833333333333e-05
20,0.18991,0.127042,0.20956,0.411695,0.7669,1.1404,0.4454,0.8519,0.0001
21,0.18029,0.121575,0.195715,0.399717,0.7062,1.1462,0.4398,0.8148,9.999238475781957e-05
22,0.159163,0.104739,0.181414,0.382107,0.7051,1.1105,0.4741,0.8889,9.99695413509548e-05
23,0.166331,0.116831,0.164999,0.384925,0.6704,1.0872,0.4959,0.8333,9.99314767377287e-05
24,0.156218,0.103529,0.175632,0.365515,0.6656,1.0735,0.5085,0.8519,9.987820251299122e-05
25,0.150302,0.103571,0.155768,0.357442,0.6546,1.0336,0.5445,0.8889,9.980973490458728e-05
26,0.131958,0.098381,0.111921,0.401477,0.712,1.0478,0.5318,0.8519,9.972609476841367e-05
27,0.136163,0.092006,0.14719,0.385731,0.7036,1.0556,0.5248,0.8519,9.962730758206611e-05
28,0.133957,0.102668,0.104295,0.410277,0.7127,1.0781,0.5044,0.8704,9.951340343707852e-05
29,0.109872,0.087577,0.074316,0.371398,0.6818,1.067,0.5145,0.8889,9.938441702975689e-05
30,0.109083,0.079344,0.09913,0.383501,0.6847,1.1126,0.4721,0.8519,9.924038765061042e-05
31,0.116032,0.097253,0.062596,0.397858,0.7078,1.0661,0.5153,0.8704,9.908135917238321e-05
32,0.103009,0.083094,0.066384,0.387307,0.6601,1.0476,0.532,0.8704,9.890738003669029e-05
33,0.095587,0.07724,0.061156,0.393632,0.6351,1.0373,0.5411,0.8704,9.871850323926177e-05
34,0.096326,0.070975,0.084502,0.413829,0.7069,1.0129,0.5625,0.8704,9.851478631379982e-05
35,0.08256,0.071092,0.038227,0.366487,0.6488,1.0028,0.5712,0.8704,9.829629131445342e-05
36,0.145543,0.088522,0.190069,0.379333,0.6224,0.9648,0.603,0.8704,9.806308479691595e-05
37,0.11095,0.088093,0.076188,0.396923,0.643,1.0216,0.5549,0.8333,9.781523779815179e-05
38,0.103047,0.084509,0.061792,0.397171,0.6752,1.0479,0.5317,0.8519,9.755282581475769e-05
39,0.082687,0.069716,0.043238,0.411384,0.6974,1.068,0.5136,0.8519,9.727592877996585e-05
40,0.078817,0.064278,0.048465,0.402789,0.6924,1.0816,0.5011,0.8704,9.698463103929542e-05
41,0.076582,0.069078,0.025016,0.46046,0.838,1.1834,0.4028,0.8704,9.667902132486009e-05
