epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
22,0.138414,0.096229,0.140615,0.421078,0.7665,1.14,0.4458,0.8519,9.99695413509548e-05
23,0.15534,0.108353,0.156625,0.38299,0.6925,1.0911,0.4923,0.8519,9.99314767377287e-05
24,0.150124,0.108836,0.137625,0.350964,0.648,1.0409,0.538,0.8519,9.987820251299122e-05
25,0.134253,0.095198,0.130184,0.373182,0.692,1.0799,0.5027,0.8519,9.980973490458728e-05
26,0.147573,0.11392,0.112176,0.327852,0.6199,0.9986,0.5747,0.8519,9.972609476841367e-05
27,0.119228,0.089403,0.099416,0.411206,0.7578,1.1529,0.4332,0.8519,9.962730758206611e-05
28,0.102543,0.078482,0.080206,0.366957,0.6588,1.0361,0.5422,0.8519,9.951340343707852e-05
29,0.12119,0.096663,0.08176,0.345347,0.607,0.9786,0.5916,0.8519,9.938441702975689e-05
30,0.109487,0.076929,0.108527,0.392914,0.6622,1.0583,0.5224,0.8519,9.924038765061042e-05
31,0.088485,0.066531,0.073181,0.361813,0.6352,1.0294,0.5481,0.8519,9.908135917238321e-05
32,0.112966,0.087649,0.084392,0.444555,0.7672,1.1079,0.4765,0.8519,9.890738003669029e-05
33,0.1186,0.097899,0.069003,0.421637,0.7011,1.048,0.5316,0.8333,9.871850323926177e-05
34,0.139274,0.108092,0.103938,0.441536,0.8166,1.1299,0.4556,0.8148,9.851478631379982e-05
35,0.125076,0.109914,0.050541,0.456121,0.7687,1.12,0.4651,0.8333,9.829629131445342e-05
36,0.096876,0.082304,0.048574,0.375492,0.643,1.0052,0.5691,0.8704,9.806308479691595e-05
37,0.102183,0.078882,0.077673,0.372703,0.6285,1.0302,0.5474,0.8519,9.781523779815179e-05
38,0.101013,0.079273,0.072465,0.333898,0.5672,0.9073,0.6489,0.8704,9.755282581475769e-05
39,0.098602,0.083793,0.049364,0.394959,0.6829,1.0332,0.5448,0.8519,9.727592877996585e-05
40,0.078489,0.067907,0.035273,0.339236,0.5948,0.9938,0.5788,0.8704,9.698463103929542e-05
41,0.079148,0.069959,0.030631,0.399573,0.6534,1.0305,0.5471,0.8519,9.667902132486009e-05
42,0.071477,0.063456,0.026738,0.369073,0.6276,1.0309,0.5468,0.8333,9.635919272833938e-05
43,0.07744,0.066254,0.037286,0.366715,0.5605,0.899,0.6554,0.8333,9.602524267262203e-05
44,0.065563,0.061431,0.013775,0.343295,0.5801,0.9436,0.6203,0.8704,9.567727288213005e-05
45,0.060363,0.049239,0.037078,0.351383,0.6254,0.9498,0.6153,0.8333,9.53153893518325e-05
46,0.058099,0.052798,0.017672,0.423608,0.7182,1.0843,0.4986,0.8333,9.493970231495835e-05
47,0.064796,0.056112,0.028948,0.375049,0.6455,0.985,0.5863,0.8704,9.45503262094184e-05
48,0.07018,0.063556,0.022081,0.356211,0.6008,0.9501,0.615,0.8889,9.414737964294636e-05
49,0.055003,0.050593,0.014699,0.375685,0.6143,0.9847,0.5865,0.8704,9.373098535696979e-05
50,0.087722,0.072589,0.050445,0.353432,0.6092,0.9601,0.6069,0.8333,9.330127018922194e-05
51,0.056862,0.05321,0.012174,0.388418,0.5541,0.9194,0.6395,0.8333,9.285836503510562e-05
52,0.07578,0.067682,0.026994,0.41225,0.6768,1.0138,0.5617,0.8333,9.24024048078213e-05
53,0.061049,0.057948,0.010336,0.359835,0.5234,0.8954,0.6581,0.8148,9.193352839727121e-05
54,0.051538,0.049843,0.005652,0.366476,0.641,0.9578,0.6088,0.8519,9.145187862775209e-05
55,0.058384,0.053039,0.017816,0.39588,0.6463,0.9629,0.6046,0.8333,9.09576022144496e-05
56,0.069367,0.050015,0.064509,0.411782,0.6143,0.9188,0.64,0.8519,9.045084971874738e-05
57,0.063618,0.05601,0.02536,0.386698,0.63,0.9445,0.6196,0.8519,8.993177550236464e-05
58,0.047092,0.046195,0.00299,0.356044,0.5577,0.8625,0.6828,0.8148,8.940053768033609e-05
59,0.054115,0.046131,0.026615,0.307081,0.4999,0.7509,0.7596,0.8889,8.885729807284856e-05
60,0.039469,0.038662,0.002689,0.379449,0.6021,0.9108,0.6463,0.8333,8.83022221559489e-05
61,0.052174,0.047442,0.015773,0.330864,0.5782,0.9024,0.6527,0.8889,8.773547901113862e-05
62,0.045025,0.044089,0.00312,0.34513,0.6249,0.8969,0.657,0.8704,8.715724127386972e-05
63,0.053675,0.049477,0.013993,0.343689,0.6127,0.9132,0.6444,0.8704,8.656768508095853e-05
64,0.056741,0.053208,0.011777,0.324261,0.5619,0.8896,0.6625,0.8333,8.596699001693255e-05
65,0.04263,0.037987,0.015476,0.336572,0.5635,0.8674,0.6791,0.9259,8.535533905932738e-05
66,0.046165,0.041233,0.01644,0.305985,0.5699,0.8594,0.685,0.9074,8.473291852294987e-05
67,0.049979,0.044885,0.016978,0.373092,0.6187,0.9123,0.6451,0.8148,8.409991800312493e-05
68,0.048131,0.047289,0.002808,0.308518,0.5681,0.8816,0.6686,0.9074,8.345653031794292e-05
69,0.045735,0.042342,0.011307,0.348433,0.5214,0.8256,0.7093,0.8148,8.280295144952536e-05
70,0.0478,0.042874,0.016421,0.325154,0.5578,0.8499,0.6919,0.8519,8.213938048432697e-05
71,0.039211,0.034585,0.01542,0.302303,0.5481,0.8251,0.7097,0.8704,8.146601955249188e-05
72,0.043659,0.040275,0.011278,0.323931,0.5513,0.8528,0.6898,0.8889,8.07830737662829e-05
73,0.04628,0.0376,0.028934,0.343233,0.5484,0.8577,0.6863,0.8148,8.009075115760243e-05
74,0.039549,0.034559,0.016632,0.319819,0.548,0.8256,0.7093,0.8889,7.938926261462366e-05
75,0.039703,0.036254,0.011496,0.327101,0.5798,0.8758,0.6729,0.8889,7.86788218175523e-05
76,0.037169,0.034068,0.010336,0.324791,0.577,0.8437,0.6964,0.8889,7.795964517353735e-05
77,0.035871,0.03502,0.002837,0.355168,0.5452,0.8365,0.7016,0.8704,7.723195175075136e-05
78,0.035619,0.035229,0.001298,0.348982,0.57,0.8082,0.7214,0.8889,7.649596321166024e-05
79,0.032811,0.031748,0.003544,0.328064,0.528,0.7848,0.7374,0.8889,7.575190374550272e-05
80,0.032905,0.031918,0.00329,0.376108,0.5701,0.8333,0.7039,0.8333,7.500000000000001e-05
81,0.034003,0.033732,0.000902,0.381201,0.5817,0.8328,0.7042,0.8519,7.424048101231686e-05
82,0.031001,0.030673,0.00109,0.389978,0.5391,0.7896,0.7341,0.8333,7.347357813929454e-05
83,0.035234,0.034062,0.003904,0.332127,0.5301,0.7858,0.7367,0.8519,7.269952498697734e-05
84,0.032854,0.032622,0.000772,0.321903,0.5616,0.7948,0.7306,0.8704,7.191855733945387e-05
85,0.032412,0.032203,0.000695,0.302472,0.5015,0.7589,0.7544,0.8519,7.113091308703498e-05
86,0.031756,0.031547,0.000698,0.288759,0.523,0.7603,0.7535,0.8889,7.033683215379002e-05
87,0.029801,0.029573,0.000759,0.30348,0.5337,0.7953,0.7303,0.8704,6.953655642446368e-05
88,0.028529,0.028341,0.000628,0.328712,0.5165,0.7659,0.7499,0.8889,6.873032967079561e-05
89,0.030659,0.030375,0.000947,0.307059,0.5503,0.768,0.7485,0.8889,6.7918397477265e-05
